Data series 5

    Time  ref_inp     lev2     lev1      err 
    49.20    4.965    5.490    0.585   -0.235
    49.30    4.970    5.485    0.585   -0.235
    49.40    4.965    5.485    0.585   -0.235
    49.50    4.970    5.480    0.585   -0.235
    49.60    4.970    5.480    0.585   -0.235
    49.70    4.970    5.475    0.585   -0.235
    49.80    4.970    5.470    0.585   -0.235
    49.90    4.970    5.470    0.585   -0.235
    50.00    4.970    5.465    0.585   -0.235
    50.10    4.970    5.460    0.585   -0.235
    50.20    4.970    5.460    0.585   -0.235
    50.30    4.970    5.455    0.585   -0.235
    50.40    4.965    5.450    0.585   -0.235
    50.50    4.970    5.450    0.580   -0.235
    50.60    4.965    5.445    0.580   -0.235
    50.70    4.970    5.440    0.585   -0.235
    50.80    4.970    5.435    0.585   -0.235
    50.90    4.965    5.430    0.580   -0.235
    51.00    4.965    5.430    0.580   -0.235
    51.10    4.970    5.425    0.585   -0.235
    51.20    4.965    5.420    0.580   -0.235
    51.30    4.970    5.415    0.580   -0.235
    51.40    4.965    5.410    0.580   -0.235
    51.50    4.970    5.405    0.580   -0.235
    51.60    4.965    5.405    0.580   -0.235
    51.70    4.970    5.400    0.580   -0.235
    51.80    4.965    5.395    0.580   -0.235
    51.90    4.965    5.390    0.580   -0.235
    52.00    4.965    5.385    0.580   -0.235
    52.10    4.970    5.385    0.580   -0.235
    52.20    4.965    5.380    0.580   -0.235
    52.30    4.970    5.375    0.580   -0.235
    52.40    4.965    5.370    0.580   -0.235
    52.50    4.965    5.365    0.580   -0.235
    52.60    4.970    5.360    0.580   -0.235
    52.70    4.965    5.360    0.580   -0.235
    52.80    4.965    5.355    0.580   -0.235
    52.90    4.965    5.350    0.580   -0.235
    53.00    4.965    5.345    0.580   -0.235
    53.10    4.970    5.340    0.580   -0.235
    53.20    4.965    5.335    0.580   -0.235
    53.30    4.965    5.330    0.580   -0.235
    53.40    4.965    5.325    0.580   -0.235
    53.50    4.965    5.320    0.580   -0.235
    53.60    4.970    5.315    0.580   -0.235
    53.70    4.965    5.310    0.580   -0.235
    53.80    4.965    5.310    0.580   -0.235
    53.90    4.965    5.300    0.580   -0.235
    54.00    4.965    5.295    0.580   -0.235
    54.10    4.970    5.295    0.580   -0.235
    54.20    4.970    5.290    0.580   -0.235
    54.30    4.965    5.285    0.580   -0.235
    54.40    4.965    5.280    0.580   -0.235
    54.50    4.965    5.275    0.580   -0.235
    54.60    4.965    5.270    0.580   -0.235
    54.70    4.965    5.265    0.580   -0.235
    54.80    4.970    5.260    0.580   -0.235
    54.90    4.965    5.255    0.580   -0.235
    55.00    4.965    5.250    0.580   -0.235
    55.10    4.965    5.245    0.580   -0.235
    55.20    4.965    5.240    0.580   -0.235
    55.30    4.965    5.235    0.580   -0.235
    55.40    4.965    5.235    0.580   -0.235
    55.50    4.970    5.230    0.580   -0.235
    55.60    4.965    5.225    0.580   -0.235
    55.70    4.965    5.220    0.580   -0.235
    55.80    4.965    5.215    0.580   -0.235
    55.90    4.965    5.210    0.580   -0.235
    56.00    4.965    5.205    0.580   -0.235
    56.10    4.965    5.200    0.580   -0.235
    56.20    4.965    5.195    0.580   -0.235
    56.30    4.965    5.190    0.580   -0.235
    56.40    4.965    5.185    0.580   -0.235
    56.50    4.965    5.180    0.580   -0.235
    56.60    4.965    5.180    0.580   -0.235
    56.70    4.965    5.175    0.580   -0.235
    56.80    4.965    5.170    0.580   -0.235
    56.90    4.965    5.165    0.580   -0.235
    57.00    4.965    5.160    0.580   -0.235
    57.10    4.970    5.155    0.580   -0.235
    57.20    4.965    5.150    0.580   -0.235
    57.30    4.965    5.150    0.580   -0.235
    57.40    4.965    5.145    0.580   -0.235
    57.50    4.970    5.140    0.580   -0.235
    57.60    4.965    5.135    0.580   -0.235
    57.70    4.965    5.130    0.580   -0.235
    57.80    4.970    5.125    0.580   -0.235
    57.90    4.965    5.120    0.580   -0.235
    58.00    4.965    5.120    0.580   -0.235
    58.10    4.965    5.115    0.580   -0.235
    58.20    4.965    5.110    0.580   -0.235
    58.30    4.965    5.105    0.580   -0.235
    58.40    4.965    5.105    0.580   -0.235
    58.50    4.965    5.100    0.580   -0.235
    58.60    4.965    5.095    0.580   -0.235
    58.70    4.965    5.095    0.580   -0.235
    58.80    4.965    5.090    0.580   -0.235
    58.90    4.965    5.085    0.580   -0.235
    59.00    4.965    5.085    0.580   -0.235
    59.10    4.965    5.080    0.580   -0.235
    59.20    4.965    5.075    0.580   -0.235
    59.30    4.965    5.075    0.580   -0.235
    59.40    4.965    5.070    0.580   -0.235
    59.50    4.965    5.065    0.580   -0.235
    59.60    4.965    5.065    0.580   -0.235
    59.70    4.965    5.060    0.580   -0.235
    59.80    4.965    5.060    0.580   -0.235
    59.90    4.965    5.055    0.580   -0.235
    60.00    4.965    5.055    0.580   -0.235
    60.10    4.965    5.050    0.580   -0.235
    60.20    4.965    5.045    0.580   -0.235
    60.30    4.965    5.045    0.580   -0.235
    60.40    4.965    5.040    0.580   -0.235
    60.50    4.965    5.040    0.580   -0.235
    60.60    4.965    5.035    0.580   -0.235
    60.70    4.965    5.035    0.580   -0.235
    60.80    4.965    5.030    0.580   -0.235
    60.90    4.965    5.025    0.580   -0.235
    61.00    4.965    5.025    0.580   -0.235
    61.10    4.965    5.020    0.580   -0.235
    61.20    4.965    5.020    0.580   -0.235
    61.30    4.965    5.015    0.580   -0.235
    61.40    4.965    5.015    0.580   -0.235
    61.50    4.965    5.010    0.580   -0.235
    61.60    4.965    5.010    0.580   -0.235
    61.70    4.965    5.005    0.580   -0.235
    61.80    4.965    5.005    0.580   -0.235
    61.90    4.965    5.000    0.580   -0.235
    62.00    4.965    5.000    0.580   -0.235
    62.10    4.965    5.000    0.580   -0.235
    62.20    4.965    4.995    0.580   -0.235
    62.30    4.965    4.995    0.580   -0.235
    62.40    4.965    4.995    0.580   -0.235
    62.50    4.965    4.995    0.580   -0.235
    62.60    4.965    4.990    0.580   -0.235
    62.70    4.965    4.990    0.580   -0.235
