Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
  1143.10    3.675    3.460    2.000   10.000    3.675
  1143.20    3.675    3.460    2.000   10.000    3.675
  1143.30    3.675    3.455    2.000   10.000    3.675
  1143.40    3.670    3.455    2.000   10.000    3.670
  1143.50    3.670    3.455    2.000   10.000    3.670
  1143.60    3.675    3.455    2.000   10.000    3.675
  1143.70    3.675    3.455    2.000   10.000    3.675
  1143.80    3.675    3.455    2.000   10.000    3.675
  1143.90    3.675    3.455    2.000   10.000    3.675
  1144.00    3.675    3.455    2.000   10.000    3.675
  1144.10    3.675    3.455    2.000   10.000    3.675
  1144.20    3.675    3.455    2.000   10.000    3.675
  1144.30    3.675    3.455    2.000   10.000    3.675
  1144.40    3.675    3.455    2.000   10.000    3.675
  1144.50    3.675    3.455    2.000   10.000    3.675
  1144.60    3.670    3.455    2.000   10.000    3.670
  1144.70    3.675    3.455    2.000   10.000    3.675
  1144.80    3.675    3.455    2.000   10.000    3.675
  1144.90    3.670    3.460    2.000   10.000    3.670
  1145.00    3.670    3.455    2.000   10.000    3.670
  1145.10    3.675    3.460    2.000   10.000    3.675
  1145.20    3.670    3.460    2.000   10.000    3.670
  1145.30    3.670    3.460    2.000   10.000    3.670
  1145.40    3.670    3.460    2.000   10.000    3.670
  1145.50    3.670    3.460    2.000   10.000    3.670
  1145.60    3.675    3.455    2.000   10.000    3.675
  1145.70    3.670    3.460    2.000   10.000    3.670
  1145.80    3.675    3.460    2.000   10.000    3.675
  1145.90    3.670    3.455    2.000   10.000    3.670
  1146.00    3.675    3.455    2.000   10.000    3.675
  1146.10    3.670    3.460    2.000   10.000    3.670
  1146.20    3.670    3.460    2.000   10.000    3.670
  1146.30    3.670    3.455    2.000   10.000    3.670
  1146.40    3.675    3.460    2.000   10.000    3.675
  1146.50    3.670    3.460    2.000   10.000    3.670
  1146.60    3.675    3.460    2.000   10.000    3.675
  1146.70    3.670    3.455    2.000   10.000    3.670
  1146.80    3.675    3.455    2.000   10.000    3.675
  1146.90    3.675    3.455    2.000   10.000    3.675
  1147.00    3.675    3.455    2.000   10.000    3.675
  1147.10    3.670    3.455    2.000   10.000    3.670
  1147.20    3.670    3.455    2.000   10.000    3.670
  1147.30    3.670    3.455    2.000   10.000    3.670
  1147.40    3.675    3.455    2.000   10.000    3.675
  1147.50    3.670    3.455    2.000   10.000    3.670
  1147.60    3.670    3.455    2.000   10.000    3.670
  1147.70    3.675    3.455    2.000   10.000    3.675
  1147.80    3.675    3.455    2.000   10.000    3.675
  1147.90    3.670    3.455    2.000   10.000    3.670
  1148.00    3.675    3.455    2.000   10.000    3.675
  1148.10    3.670    3.455    2.000   10.000    3.670
  1148.20    3.670    3.455    2.000   10.000    3.670
  1148.30    3.675    3.455    2.000   10.000    3.675
  1148.40    3.675    3.455    2.000   10.000    3.675
  1148.50    3.670    3.455    2.000   10.000    3.670
  1148.60    3.670    3.455    2.000   10.000    3.670
  1148.70    3.670    3.455    2.000   10.000    3.670
  1148.80    3.670    3.455    2.000   10.000    3.670
  1148.90    3.670    3.455    2.000   10.000    3.670
  1149.00    3.670    3.455    2.000   10.000    3.670
  1149.10    3.670    3.455    2.000   10.000    3.670
  1149.20    3.670    3.455    2.000   10.000    3.670
  1149.30    3.670    3.455    2.000   10.000    3.670
  1149.40    3.670    3.455    2.000   10.000    3.670
  1149.50    3.670    3.455    2.000   10.000    3.670
  1149.60    3.670    3.455    2.000   10.000    3.670
  1149.70    3.670    3.455    2.000   10.000    3.670
  1149.80    3.670    3.455    2.000   10.000    3.670
  1149.90    3.670    3.455    2.000   10.000    3.670
  1150.00    3.670    3.455    2.000   10.000    3.670
  1150.10    3.670    3.455    2.000   10.000    3.670
  1150.20    3.675    3.455    2.000   10.000    3.675
  1150.30    3.670    3.455    2.000   10.000    3.670
  1150.40    3.670    3.455    2.000   10.000    3.670
  1150.50    3.670    3.455    2.000   10.000    3.670
  1150.60    3.670    3.455    2.000   10.000    3.670
  1150.70    3.670    3.455    2.000   10.000    3.670
  1150.80    3.670    3.455    2.000   10.000    3.670
  1150.90    3.670    3.455    2.000   10.000    3.670
  1151.00    3.670    3.455    2.000   10.000    3.670
  1151.10    3.670    3.455    2.000   10.000    3.670
  1151.20    3.670    3.455    2.000   10.000    3.670
  1151.30    3.670    3.455    2.000   10.000    3.670
  1151.40    3.670    3.455    2.000   10.000    3.670
  1151.50    3.670    3.455    2.000   10.000    3.670
  1151.60    3.670    3.455    2.000   10.000    3.670
  1151.70    3.670    3.455    2.000   10.000    3.670
  1151.80    3.670    3.455    2.000   10.000    3.670
  1151.90    3.670    3.455    2.000   10.000    3.670
  1152.00    3.670    3.455    2.000   10.000    3.670
  1152.10    3.670    3.455    2.000   10.000    3.670
  1152.20    3.670    3.455    2.000   10.000    3.670
  1152.30    3.670    3.455    2.000   10.000    3.670
  1152.40    3.670    3.455    2.000   10.000    3.670
  1152.50    3.670    3.455    2.000   10.000    3.670
  1152.60    3.670    3.455    2.000   10.000    3.670
  1152.70    3.670    3.455    2.000   10.000    3.670
  1152.80    3.670    3.455    2.000   10.000    3.670
  1152.90    3.670    3.455    2.000   10.000    3.670
  1153.00    3.670    3.455    2.000   10.000    3.670
  1153.10    3.670    3.455    2.000   10.000    3.670
  1153.20    3.670    3.455    2.000   10.000    3.670
  1153.30    3.670    3.455    2.000   10.000    3.670
  1153.40    3.670    3.455    2.000   10.000    3.670
  1153.50    3.670    3.455    2.000   10.000    3.670
  1153.60    3.670    3.455    2.000   10.000    3.670
  1153.70    3.670    3.455    2.000   10.000    3.670
  1153.80    3.670    3.455    2.000   10.000    3.670
  1153.90    3.670    3.455    2.000   10.000    3.670
  1154.00    3.670    3.455    2.000   10.000    3.670
  1154.10    3.670    3.455    2.000   10.000    3.670
  1154.20    3.670    3.455    2.000   10.000    3.670
  1154.30    3.670    3.455    2.000   10.000    3.670
  1154.40    3.670    3.455    2.000   10.000    3.670
  1154.50    3.670    3.455    2.000   10.000    3.670
  1154.60    3.670    3.455    2.000   10.000    3.670
  1154.70    3.670    3.455    2.000   10.000    3.670
  1154.80    3.670    3.455    2.000   10.000    3.670
  1154.90    3.670    3.455    2.000   10.000    3.670
  1155.00    3.670    3.455    2.000   10.000    3.670
  1155.10    3.670    3.455    2.000   10.000    3.670
  1155.20    3.670    3.455    2.000   10.000    3.670
  1155.30    3.670    3.455    2.000   10.000    3.670
  1155.40    3.670    3.455    2.000   10.000    3.670
  1155.50    3.670    3.455    2.000   10.000    3.670
  1155.60    3.670    3.455    2.000   10.000    3.670
  1155.70    3.670    3.455    2.000   10.000    3.670
  1155.80    3.670    3.455    2.000   10.000    3.670
  1155.90    3.670    3.455    2.000   10.000    3.670
  1156.00    3.670    3.455    2.000   10.000    3.670
  1156.10    3.670    3.455    2.000   10.000    3.670
  1156.20    3.670    3.455    2.000   10.000    3.670
  1156.30    3.670    3.455    2.000   10.000    3.670
  1156.40    3.670    3.455    2.000   10.000    3.670
  1156.50    3.670    3.455    2.000   10.000    3.670
  1156.60    3.670    3.455    2.000   10.000    3.670
  1156.70    3.670    3.455    2.000   10.000    3.670
  1156.80    3.670    3.455    2.000   10.000    3.670
  1156.90    3.670    3.455    2.000   10.000    3.670
  1157.00    3.670    3.455    2.000   10.000    3.670
  1157.10    3.670    3.455    2.000   10.000    3.670
  1157.20    3.670    3.455    2.000   10.000    3.670
  1157.30    3.670    3.455    2.000   10.000    3.670
  1157.40    3.670    3.455    2.000   10.000    3.670
  1157.50    3.670    3.455    2.000   10.000    3.670
  1157.60    3.670    3.455    2.000   10.000    3.670
  1157.70    3.670    3.455    2.000   10.000    3.670
  1157.80    3.670    3.455    2.000   10.000    3.670
  1157.90    3.670    3.455    2.000   10.000    3.670
  1158.00    3.670    3.455    2.000   10.000    3.670
  1158.10    3.670    3.455    2.000   10.000    3.670
  1158.20    3.670    3.455    2.000   10.000    3.670
  1158.30    3.670    3.455    2.000   10.000    3.670
  1158.40    3.670    3.455    2.000   10.000    3.670
  1158.50    3.670    3.455    2.000   10.000    3.670
  1158.60    3.670    3.455    2.000   10.000    3.670
  1158.70    3.670    3.455    2.000   10.000    3.670
  1158.80    3.665    3.455    2.000   10.000    3.665
  1158.90    3.665    3.455    2.000   10.000    3.665
  1159.00    3.665    3.455    2.000   10.000    3.665
  1159.10    3.665    3.455    2.000   10.000    3.665
  1159.20    3.665    3.455    2.000   10.000    3.665
  1159.30    3.665    3.455    2.000   10.000    3.665
  1159.40    3.665    3.455    2.000   10.000    3.665
  1159.50    3.665    3.455    2.000   10.000    3.665
  1159.60    3.665    3.455    2.000   10.000    3.665
  1159.70    3.665    3.455    2.000   10.000    3.665
  1159.80    3.665    3.455    2.000   10.000    3.665
  1159.90    3.665    3.455    2.000   10.000    3.665
  1160.00    3.665    3.455    2.000   10.000    3.665
  1160.10    3.665    3.455    2.000   10.000    3.665
  1160.20    3.665    3.455    2.000   10.000    3.665
  1160.30    3.665    3.455    2.000   10.000    3.665
  1160.40    3.665    3.455    2.000   10.000    3.665
  1160.50    3.665    3.455    2.000   10.000    3.665
  1160.60    3.665    3.455    2.000   10.000    3.665
  1160.70    3.665    3.455    2.000   10.000    3.665
  1160.80    3.665    3.455    2.000   10.000    3.665
  1160.90    3.665    3.455    2.000   10.000    3.665
  1161.00    3.665    3.455    2.000   10.000    3.665
  1161.10    3.665    3.455    2.000   10.000    3.665
  1161.20    3.665    3.455    2.000   10.000    3.665
  1161.30    3.665    3.455    2.000   10.000    3.665
  1161.40    3.665    3.455    2.000   10.000    3.665
  1161.50    3.665    3.455    2.000   10.000    3.665
  1161.60    3.665    3.455    2.000   10.000    3.665
  1161.70    3.665    3.455    2.000   10.000    3.665
  1161.80    3.665    3.450    2.000   10.000    3.665
  1161.90    3.665    3.455    2.000   10.000    3.665
  1162.00    3.665    3.455    2.000   10.000    3.665
  1162.10    3.665    3.450    2.000   10.000    3.665
  1162.20    3.665    3.450    2.000   10.000    3.665
  1162.30    3.665    3.455    2.000   10.000    3.665
  1162.40    3.665    3.455    2.000   10.000    3.665
  1162.50    3.665    3.455    2.000   10.000    3.665
  1162.60    3.665    3.455    2.000   10.000    3.665
  1162.70    3.665    3.455    2.000   10.000    3.665
  1162.80    3.665    3.455    2.000   10.000    3.665
  1162.90    3.665    3.455    2.000   10.000    3.665
  1163.00    3.665    3.455    2.000   10.000    3.665
  1163.10    3.665    3.455    2.000   10.000    3.665
  1163.20    3.665    3.455    2.000   10.000    3.665
  1163.30    3.665    3.455    2.000   10.000    3.665
  1163.40    3.665    3.455    2.000   10.000    3.665
  1163.50    3.665    3.455    2.000   10.000    3.665
  1163.60    3.665    3.455    2.000   10.000    3.665
  1163.70    3.665    3.455    2.000   10.000    3.665
  1163.80    3.665    3.455    2.000   10.000    3.665
  1163.90    3.665    3.455    2.000   10.000    3.665
  1164.00    3.665    3.455    2.000   10.000    3.665
  1164.10    3.665    3.455    2.000   10.000    3.665
  1164.20    3.665    3.455    2.000   10.000    3.665
  1164.30    3.665    3.455    2.000   10.000    3.665
  1164.40    3.665    3.455    2.000   10.000    3.665
  1164.50    3.665    3.455    2.000   10.000    3.665
  1164.60    3.665    3.455    2.000   10.000    3.665
  1164.70    3.665    3.455    2.000   10.000    3.665
  1164.80    3.665    3.455    2.000   10.000    3.665
  1164.90    3.665    3.455    2.000   10.000    3.665
  1165.00    3.665    3.455    2.000   10.000    3.665
  1165.10    3.665    3.455    2.000   10.000    3.665
  1165.20    3.665    3.455    2.000   10.000    3.665
  1165.30    3.665    3.455    2.000   10.000    3.665
  1165.40    3.665    3.455    2.000   10.000    3.665
  1165.50    3.665    3.455    2.000   10.000    3.665
  1165.60    3.665    3.455    2.000   10.000    3.665
  1165.70    3.665    3.455    2.000   10.000    3.665
  1165.80    3.665    3.455    2.000   10.000    3.665
  1165.90    3.665    3.455    2.000   10.000    3.665
  1166.00    3.665    3.455    2.000   10.000    3.665
  1166.10    3.665    3.455    2.000   10.000    3.665
  1166.20    3.665    3.455    2.000   10.000    3.665
  1166.30    3.665    3.455    2.000   10.000    3.665
  1166.40    3.665    3.455    2.000   10.000    3.665
  1166.50    3.665    3.455    2.000   10.000    3.665
  1166.60    3.665    3.455    2.000   10.000    3.665
  1166.70    3.665    3.455    2.000   10.000    3.665
  1166.80    3.665    3.455    2.000   10.000    3.665
  1166.90    3.665    3.455    2.000   10.000    3.665
  1167.00    3.665    3.455    2.000   10.000    3.665
  1167.10    3.665    3.455    2.000   10.000    3.665
  1167.20    3.665    3.455    2.000   10.000    3.665
  1167.30    3.665    3.455    2.000   10.000    3.665
  1167.40    3.665    3.455    2.000   10.000    3.665
  1167.50    3.665    3.455    2.000   10.000    3.665
  1167.60    3.665    3.455    2.000   10.000    3.665
  1167.70    3.665    3.455    2.000   10.000    3.665
  1167.80    3.660    3.455    2.000   10.000    3.660
  1167.90    3.665    3.455    2.000   10.000    3.665
  1168.00    3.660    3.450    2.000   10.000    3.660
  1168.10    3.665    3.455    2.000   10.000    3.665
  1168.20    3.660    3.455    2.000   10.000    3.660
  1168.30    3.660    3.450    2.000   10.000    3.660
  1168.40    3.660    3.455    2.000   10.000    3.660
  1168.50    3.660    3.450    2.000   10.000    3.660
  1168.60    3.660    3.455    2.000   10.000    3.660
  1168.70    3.665    3.450    2.000   10.000    3.665
  1168.80    3.660    3.455    2.000   10.000    3.660
  1168.90    3.665    3.455    2.000   10.000    3.665
  1169.00    3.665    3.450    2.000   10.000    3.665
  1169.10    3.665    3.450    2.000   10.000    3.665
  1169.20    3.660    3.450    2.000   10.000    3.660
  1169.30    3.660    3.450    2.000   10.000    3.660
  1169.40    3.660    3.450    2.000   10.000    3.660
  1169.50    3.660    3.450    2.000   10.000    3.660
  1169.60    3.665    3.455    2.000   10.000    3.665
  1169.70    3.660    3.450    2.000   10.000    3.660
  1169.80    3.660    3.455    2.000   10.000    3.660
  1169.90    3.660    3.450    2.000   10.000    3.660
  1170.00    3.660    3.450    2.000   10.000    3.660
  1170.10    3.660    3.450    2.000   10.000    3.660
  1170.20    3.660    3.450    2.000   10.000    3.660
  1170.30    3.660    3.450    2.000   10.000    3.660
  1170.40    3.660    3.455    2.000   10.000    3.660
  1170.50    3.660    3.450    2.000   10.000    3.660
  1170.60    3.660    3.450    2.000   10.000    3.660
  1170.70    3.660    3.450    2.000   10.000    3.660
  1170.80    3.660    3.450    2.000   10.000    3.660
  1170.90    3.660    3.450    2.000   10.000    3.660
  1171.00    3.660    3.450    2.000   10.000    3.660
  1171.10    3.660    3.450    2.000   10.000    3.660
  1171.20    3.660    3.450    2.000   10.000    3.660
  1171.30    3.660    3.450    2.000   10.000    3.660
  1171.40    3.660    3.450    2.000   10.000    3.660
  1171.50    3.660    3.450    2.000   10.000    3.660
  1171.60    3.660    3.450    2.000   10.000    3.660
  1171.70    3.660    3.450    2.000   10.000    3.660
  1171.80    3.660    3.450    2.000   10.000    3.660
  1171.90    3.660    3.455    2.000   10.000    3.660
  1172.00    3.660    3.450    2.000   10.000    3.660
  1172.10    3.660    3.450    2.000   10.000    3.660
  1172.20    3.660    3.455    2.000   10.000    3.660
  1172.30    3.660    3.450    2.000   10.000    3.660
  1172.40    3.660    3.450    2.000   10.000    3.660
  1172.50    3.660    3.450    2.000   10.000    3.660
  1172.60    3.660    3.450    2.000   10.000    3.660
  1172.70    3.660    3.450    2.000   10.000    3.660
  1172.80    3.665    3.450    2.000   10.000    3.665
  1172.90    3.665    3.450    2.000   10.000    3.665
  1173.00    3.665    3.450    2.000   10.000    3.665
  1173.10    3.665    3.450    2.000   10.000    3.665
  1173.20    3.665    3.450    2.000   10.000    3.665
  1173.30    3.665    3.450    2.000   10.000    3.665
  1173.40    3.665    3.450    2.000   10.000    3.665
  1173.50    3.665    3.450    2.000   10.000    3.665
  1173.60    3.665    3.450    2.000   10.000    3.665
  1173.70    3.665    3.450    2.000   10.000    3.665
  1173.80    3.665    3.450    2.000   10.000    3.665
  1173.90    3.665    3.450    2.000   10.000    3.665
  1174.00    3.660    3.450    2.000   10.000    3.660
  1174.10    3.660    3.450    2.000   10.000    3.660
  1174.20    3.660    3.450    2.000   10.000    3.660
  1174.30    3.660    3.450    2.000   10.000    3.660
  1174.40    3.660    3.450    2.000   10.000    3.660
  1174.50    3.660    3.450    2.000   10.000    3.660
  1174.60    3.660    3.450    2.000   10.000    3.660
  1174.70    3.660    3.450    2.000   10.000    3.660
  1174.80    3.660    3.450    2.000   10.000    3.660
  1174.90    3.660    3.450    2.000   10.000    3.660
  1175.00    3.660    3.450    2.000   10.000    3.660
  1175.10    3.660    3.450    2.000   10.000    3.660
  1175.20    3.660    3.450    2.000   10.000    3.660
  1175.30    3.660    3.450    2.000   10.000    3.660
  1175.40    3.660    3.450    2.000   10.000    3.660
  1175.50    3.660    3.450    2.000   10.000    3.660
  1175.60    3.660    3.450    2.000   10.000    3.660
  1175.70    3.660    3.450    2.000   10.000    3.660
  1175.80    3.660    3.450    2.000   10.000    3.660
  1175.90    3.660    3.450    2.000   10.000    3.660
  1176.00    3.660    3.450    2.000   10.000    3.660
  1176.10    3.660    3.450    2.000   10.000    3.660
  1176.20    3.660    3.450    2.000   10.000    3.660
  1176.30    3.660    3.450    2.000   10.000    3.660
  1176.40    3.660    3.450    2.000   10.000    3.660
  1176.50    3.660    3.450    2.000   10.000    3.660
  1176.60    3.660    3.450    2.000   10.000    3.660
  1176.70    3.660    3.450    2.000   10.000    3.660
  1176.80    3.660    3.450    2.000   10.000    3.660
  1176.90    3.660    3.450    2.000   10.000    3.660
  1177.00    3.660    3.450    2.000   10.000    3.660
  1177.10    3.660    3.450    2.000   10.000    3.660
  1177.20    3.660    3.450    2.000   10.000    3.660
  1177.30    3.660    3.450    2.000   10.000    3.660
  1177.40    3.660    3.450    2.000   10.000    3.660
  1177.50    3.660    3.450    2.000   10.000    3.660
  1177.60    3.660    3.450    2.000   10.000    3.660
  1177.70    3.660    3.450    2.000   10.000    3.660
  1177.80    3.660    3.450    2.000   10.000    3.660
  1177.90    3.660    3.450    2.000   10.000    3.660
  1178.00    3.660    3.450    2.000   10.000    3.660
  1178.10    3.660    3.450    2.000   10.000    3.660
  1178.20    3.660    3.450    2.000   10.000    3.660
  1178.30    3.660    3.450    2.000   10.000    3.660
  1178.40    3.660    3.450    2.000   10.000    3.660
  1178.50    3.660    3.450    2.000   10.000    3.660
  1178.60    3.660    3.450    2.000   10.000    3.660
  1178.70    3.660    3.450    2.000   10.000    3.660
  1178.80    3.660    3.450    2.000   10.000    3.660
  1178.90    3.660    3.450    2.000   10.000    3.660
  1179.00    3.660    3.450    2.000   10.000    3.660
  1179.10    3.660    3.450    2.000   10.000    3.660
  1179.20    3.660    3.450    2.000   10.000    3.660
  1179.30    3.660    3.450    2.000   10.000    3.660
  1179.40    3.660    3.450    2.000   10.000    3.660
  1179.50    3.660    3.450    2.000   10.000    3.660
  1179.60    3.660    3.445    2.000   10.000    3.660
  1179.70    3.660    3.450    2.000   10.000    3.660
  1179.80    3.660    3.450    2.000   10.000    3.660
  1179.90    3.660    3.450    2.000   10.000    3.660
  1180.00    3.660    3.450    2.000   10.000    3.660
  1180.10    3.660    3.450    2.000   10.000    3.660
  1180.20    3.660    3.445    2.000   10.000    3.660
  1180.30    3.660    3.450    2.000   10.000    3.660
  1180.40    3.660    3.450    2.000   10.000    3.660
  1180.50    3.660    3.450    2.000   10.000    3.660
  1180.60    3.660    3.450    2.000   10.000    3.660
  1180.70    3.660    3.450    2.000   10.000    3.660
  1180.80    3.660    3.445    2.000   10.000    3.660
  1180.90    3.660    3.445    2.000   10.000    3.660
  1181.00    3.660    3.445    2.000   10.000    3.660
  1181.10    3.660    3.450    2.000   10.000    3.660
  1181.20    3.660    3.450    2.000   10.000    3.660
  1181.30    3.660    3.450    2.000   10.000    3.660
  1181.40    3.660    3.450    2.000   10.000    3.660
  1181.50    3.660    3.445    2.000   10.000    3.660
  1181.60    3.660    3.445    2.000   10.000    3.660
  1181.70    3.660    3.445    2.000   10.000    3.660
  1181.80    3.660    3.445    2.000   10.000    3.660
  1181.90    3.660    3.445    2.000   10.000    3.660
  1182.00    3.660    3.450    2.000   10.000    3.660
  1182.10    3.660    3.445    2.000   10.000    3.660
  1182.20    3.660    3.445    2.000   10.000    3.660
  1182.30    3.660    3.445    2.000   10.000    3.660
  1182.40    3.660    3.445    2.000   10.000    3.660
  1182.50    3.660    3.445    2.000   10.000    3.660
  1182.60    3.660    3.445    2.000   10.000    3.660
  1182.70    3.660    3.450    2.000   10.000    3.660
  1182.80    3.660    3.450    2.000   10.000    3.660
  1182.90    3.660    3.450    2.000   10.000    3.660
  1183.00    3.660    3.450    2.000   10.000    3.660
  1183.10    3.660    3.450    2.000   10.000    3.660
  1183.20    3.660    3.450    2.000   10.000    3.660
  1183.30    3.660    3.445    2.000   10.000    3.660
  1183.40    3.660    3.450    2.000   10.000    3.660
  1183.50    3.660    3.445    2.000   10.000    3.660
  1183.60    3.660    3.450    2.000   10.000    3.660
  1183.70    3.660    3.445    2.000   10.000    3.660
  1183.80    3.660    3.450    2.000   10.000    3.660
  1183.90    3.660    3.450    2.000   10.000    3.660
  1184.00    3.660    3.445    2.000   10.000    3.660
  1184.10    3.660    3.450    2.000   10.000    3.660
  1184.20    3.660    3.450    2.000   10.000    3.660
  1184.30    3.660    3.445    2.000   10.000    3.660
  1184.40    3.660    3.445    2.000   10.000    3.660
  1184.50    3.660    3.445    2.000   10.000    3.660
  1184.60    3.660    3.445    2.000   10.000    3.660
  1184.70    3.660    3.445    2.000   10.000    3.660
  1184.80    3.660    3.450    2.000   10.000    3.660
  1184.90    3.660    3.445    2.000   10.000    3.660
  1185.00    3.660    3.445    2.000   10.000    3.660
  1185.10    3.655    3.445    2.000   10.000    3.655
  1185.20    3.660    3.445    2.000   10.000    3.660
  1185.30    3.660    3.450    2.000   10.000    3.660
  1185.40    3.660    3.445    2.000   10.000    3.660
  1185.50    3.660    3.445    2.000   10.000    3.660
  1185.60    3.655    3.445    2.000   10.000    3.655
  1185.70    3.660    3.445    2.000   10.000    3.660
  1185.80    3.660    3.445    2.000   10.000    3.660
  1185.90    3.655    3.445    2.000   10.000    3.655
  1186.00    3.660    3.445    2.000   10.000    3.660
  1186.10    3.660    3.445    2.000   10.000    3.660
  1186.20    3.660    3.445    2.000   10.000    3.660
  1186.30    3.660    3.445    2.000   10.000    3.660
  1186.40    3.655    3.445    2.000   10.000    3.655
  1186.50    3.660    3.445    2.000   10.000    3.660
  1186.60    3.660    3.445    2.000   10.000    3.660
  1186.70    3.660    3.445    2.000   10.000    3.660
  1186.80    3.655    3.445    2.000   10.000    3.655
  1186.90    3.660    3.445    2.000   10.000    3.660
  1187.00    3.660    3.445    2.000   10.000    3.660
  1187.10    3.660    3.450    2.000   10.000    3.660
  1187.20    3.660    3.450    2.000   10.000    3.660
  1187.30    3.660    3.445    2.000   10.000    3.660
  1187.40    3.660    3.450    2.000   10.000    3.660
  1187.50    3.660    3.445    2.000   10.000    3.660
  1187.60    3.655    3.450    2.000   10.000    3.655
  1187.70    3.655    3.450    2.000   10.000    3.655
  1187.80    3.655    3.445    2.000   10.000    3.655
  1187.90    3.655    3.445    2.000   10.000    3.655
  1188.00    3.655    3.445    2.000   10.000    3.655
  1188.10    3.655    3.445    2.000   10.000    3.655
  1188.20    3.655    3.445    2.000   10.000    3.655
  1188.30    3.655    3.445    2.000   10.000    3.655
  1188.40    3.655    3.445    2.000   10.000    3.655
  1188.50    3.655    3.445    2.000   10.000    3.655
  1188.60    3.655    3.445    2.000   10.000    3.655
  1188.70    3.655    3.445    2.000   10.000    3.655
  1188.80    3.655    3.445    2.000   10.000    3.655
  1188.90    3.655    3.445    2.000   10.000    3.655
  1189.00    3.655    3.445    2.000   10.000    3.655
  1189.10    3.655    3.445    2.000   10.000    3.655
  1189.20    3.655    3.445    2.000   10.000    3.655
  1189.30    3.655    3.445    2.000   10.000    3.655
  1189.40    3.655    3.445    2.000   10.000    3.655
  1189.50    3.655    3.445    2.000   10.000    3.655
  1189.60    3.655    3.445    2.000   10.000    3.655
  1189.70    3.655    3.445    2.000   10.000    3.655
  1189.80    3.655    3.445    2.000   10.000    3.655
  1189.90    3.655    3.445    2.000   10.000    3.655
  1190.00    3.655    3.445    2.000   10.000    3.655
  1190.10    3.655    3.445    2.000   10.000    3.655
  1190.20    3.655    3.445    2.000   10.000    3.655
  1190.30    3.655    3.445    2.000   10.000    3.655
  1190.40    3.655    3.445    2.000   10.000    3.655
  1190.50    3.655    3.445    2.000   10.000    3.655
  1190.60    3.655    3.445    2.000   10.000    3.655
  1190.70    3.655    3.445    2.000   10.000    3.655
  1190.80    3.655    3.445    2.000   10.000    3.655
  1190.90    3.655    3.445    2.000   10.000    3.655
  1191.00    3.655    3.445    2.000   10.000    3.655
  1191.10    3.655    3.445    2.000   10.000    3.655
  1191.20    3.655    3.445    2.000   10.000    3.655
  1191.30    3.655    3.445    2.000   10.000    3.655
  1191.40    3.655    3.445    2.000   10.000    3.655
  1191.50    3.655    3.445    2.000   10.000    3.655
  1191.60    3.655    3.445    2.000   10.000    3.655
  1191.70    3.655    3.445    2.000   10.000    3.655
  1191.80    3.655    3.445    2.000   10.000    3.655
  1191.90    3.655    3.445    2.000   10.000    3.655
  1192.00    3.655    3.445    2.000   10.000    3.655
  1192.10    3.655    3.445    2.000   10.000    3.655
  1192.20    3.655    3.445    2.000   10.000    3.655
  1192.30    3.655    3.445    2.000   10.000    3.655
  1192.40    3.655    3.445    2.000   10.000    3.655
  1192.50    3.655    3.445    2.000   10.000    3.655
  1192.60    3.655    3.445    2.000   10.000    3.655
  1192.70    3.655    3.445    2.000   10.000    3.655
  1192.80    3.655    3.445    2.000   10.000    3.655
  1192.90    3.655    3.445    2.000   10.000    3.655
  1193.00    3.655    3.445    2.000   10.000    3.655
  1193.10    3.655    3.445    2.000   10.000    3.655
  1193.20    3.655    3.445    2.000   10.000    3.655
  1193.30    3.655    3.445    2.000   10.000    3.655
  1193.40    3.655    3.445    2.000   10.000    3.655
  1193.50    3.655    3.445    2.000   10.000    3.655
  1193.60    3.655    3.445    2.000   10.000    3.655
  1193.70    3.655    3.445    2.000   10.000    3.655
  1193.80    3.655    3.445    2.000   10.000    3.655
  1193.90    3.655    3.445    2.000   10.000    3.655
  1194.00    3.655    3.445    2.000   10.000    3.655
  1194.10    3.655    3.445    2.000   10.000    3.655
  1194.20    3.655    3.445    2.000   10.000    3.655
  1194.30    3.655    3.445    2.000   10.000    3.655
  1194.40    3.655    3.445    2.000   10.000    3.655
  1194.50    3.655    3.445    2.000   10.000    3.655
  1194.60    3.655    3.445    2.000   10.000    3.655
  1194.70    3.655    3.445    2.000   10.000    3.655
  1194.80    3.655    3.445    2.000   10.000    3.655
  1194.90    3.655    3.445    2.000   10.000    3.655
  1195.00    3.655    3.445    2.000   10.000    3.655
  1195.10    3.655    3.445    2.000   10.000    3.655
  1195.20    3.655    3.445    2.000   10.000    3.655
  1195.30    3.655    3.445    2.000   10.000    3.655
  1195.40    3.655    3.445    2.000   10.000    3.655
  1195.50    3.655    3.445    2.000   10.000    3.655
  1195.60    3.655    3.445    2.000   10.000    3.655
  1195.70    3.655    3.445    2.000   10.000    3.655
  1195.80    3.655    3.445    2.000   10.000    3.655
  1195.90    3.655    3.445    2.000   10.000    3.655
  1196.00    3.655    3.445    2.000   10.000    3.655
  1196.10    3.655    3.445    2.000   10.000    3.655
  1196.20    3.655    3.445    2.000   10.000    3.655
  1196.30    3.655    3.445    2.000   10.000    3.655
  1196.40    3.655    3.445    2.000   10.000    3.655
  1196.50    3.655    3.445    2.000   10.000    3.655
  1196.60    3.655    3.445    2.000   10.000    3.655
