    Time       T1       T2  shutter Setpoint 
   686.73    4.895    4.560    0.000    5.000
   686.80    4.895    4.560    0.000    5.000
   686.86    4.895    4.560    0.000    5.000
   686.93    4.895    4.560    0.000    5.000
   686.99    4.895    4.560    0.000    5.000
   687.06    4.895    4.560    0.000    5.000
   687.13    4.895    4.560    0.000    5.000
   687.19    4.895    4.560    0.000    5.000
   687.26    4.895    4.560    0.000    5.000
   687.32    4.895    4.560    0.000    5.000
   687.39    4.895    4.560    0.000    5.000
   687.46    4.895    4.560    0.000    5.000
   687.52    4.895    4.560    0.000    5.000
   687.59    4.895    4.560    0.000    5.000
   687.65    4.895    4.560    0.000    5.000
   687.72    4.895    4.560    0.000    5.000
   687.79    4.895    4.560    0.000    5.000
   687.85    4.895    4.560    0.000    5.000
   687.92    4.895    4.560    0.000    5.000
   687.98    4.895    4.560    0.000    5.000
   688.05    4.895    4.560    0.000    5.000
   688.12    4.900    4.560    0.000    5.000
   688.18    4.900    4.560    0.000    5.000
   688.25    4.900    4.560    0.000    5.000
   688.31    4.895    4.560    0.000    5.000
   688.38    4.900    4.560    0.000    5.000
   688.45    4.900    4.560    0.000    5.000
   688.51    4.900    4.560    0.000    5.000
   688.58    4.900    4.560    0.000    5.000
   688.64    4.900    4.560    0.000    5.000
   688.71    4.900    4.560    0.000    5.000
   688.78    4.900    4.560    0.000    5.000
   688.84    4.895    4.560    0.000    5.000
   688.91    4.895    4.560    0.000    5.000
   688.97    4.900    4.560    0.000    5.000
   689.04    4.900    4.560    0.000    5.000
   689.11    4.900    4.560    0.000    5.000
   689.17    4.900    4.560    0.000    5.000
   689.24    4.900    4.560    0.000    5.000
   689.30    4.895    4.560    0.000    5.000
   689.37    4.900    4.560    0.000    5.000
   689.44    4.900    4.560    0.000    5.000
   689.50    4.900    4.560    0.000    5.000
   689.57    4.895    4.560    0.000    5.000
   689.63    4.895    4.560    0.000    5.000
   689.70    4.900    4.560    0.000    5.000
   689.77    4.895    4.560    0.000    5.000
   689.83    4.895    4.560    0.000    5.000
   689.90    4.895    4.560    0.000    5.000
   689.96    4.895    4.560    0.000    5.000
   690.03    4.895    4.560    0.000    5.000
   690.10    4.895    4.560    0.000    5.000
   690.16    4.895    4.560    0.000    5.000
   690.23    4.900    4.560    0.000    5.000
   690.29    4.895    4.560    0.000    5.000
   690.36    4.895    4.560    0.000    5.000
   690.43    4.900    4.560    0.000    5.000
   690.49    4.895    4.560    0.000    5.000
   690.56    4.895    4.560    0.000    5.000
   690.62    4.895    4.560    0.000    5.000
   690.69    4.895    4.560    0.000    5.000
   690.76    4.895    4.560    0.000    5.000
   690.82    4.895    4.560    0.000    5.000
   690.89    4.895    4.560    0.000    5.000
   690.95    4.895    4.560    0.000    5.000
   691.02    4.895    4.560    0.000    5.000
   691.09    4.895    4.560    0.000    5.000
   691.15    4.895    4.560    0.000    5.000
   691.22    4.895    4.560    0.000    5.000
   691.28    4.895    4.560    0.000    5.000
   691.35    4.895    4.560    0.000    5.000
   691.42    4.895    4.560    0.000    5.000
   691.48    4.895    4.560    0.000    5.000
   691.55    4.895    4.560    0.000    5.000
   691.61    4.895    4.560    0.000    5.000
   691.68    4.895    4.560    0.000    5.000
   691.75    4.895    4.560    0.000    5.000
   691.81    4.895    4.560    0.000    5.000
   691.88    4.895    4.560    0.000    5.000
   691.94    4.895    4.560    0.000    5.000
   692.01    4.895    4.560    0.000    5.000
   692.08    4.895    4.560    0.000    5.000
   692.14    4.895    4.560    0.000    5.000
   692.21    4.895    4.560    0.000    5.000
   692.27    4.895    4.560    0.000    5.000
   692.34    4.895    4.560    0.000    5.000
   692.41    4.895    4.560    0.000    5.000
   692.47    4.895    4.560    0.000    5.000
   692.54    4.895    4.560    0.000    5.000
   692.60    4.895    4.560    0.000    5.000
   692.67    4.900    4.560    0.000    5.000
   692.74    4.900    4.565    0.000    5.000
   692.80    4.895    4.560    0.000    5.000
   692.87    4.900    4.565    0.000    5.000
   692.93    4.900    4.565    0.000    5.000
   693.00    4.900    4.565    0.000    5.000
   693.07    4.900    4.565    0.000    5.000
   693.13    4.900    4.565    0.000    5.000
   693.20    4.900    4.565    0.000    5.000
   693.26    4.900    4.565    0.000    5.000
   693.33    4.900    4.565    0.000    5.000
   693.40    4.900    4.565    0.000    5.000
   693.46    4.900    4.560    0.000    5.000
   693.53    4.900    4.560    0.000    5.000
   693.59    4.900    4.560    0.000    5.000
   693.66    4.895    4.560    0.000    5.000
   693.73    4.895    4.560    0.000    5.000
   693.79    4.895    4.560    0.000    5.000
   693.86    4.895    4.560    0.000    5.000
   693.92    4.895    4.560    0.000    5.000
   693.99    4.895    4.560    0.000    5.000
   694.06    4.895    4.560    0.000    5.000
   694.12    4.895    4.560    0.000    5.000
   694.19    4.895    4.560    0.000    5.000
   694.25    4.895    4.560    0.000    5.000
   694.32    4.895    4.560    0.000    5.000
   694.39    4.895    4.560    0.000    5.000
   694.45    4.895    4.560    0.000    5.000
   694.52    4.895    4.560    0.000    5.000
   694.58    4.895    4.560    0.000    5.000
   694.65    4.895    4.560    0.000    5.000
   694.72    4.895    4.560    0.000    5.000
   694.78    4.895    4.555    0.000    5.000
   694.85    4.895    4.555    0.000    5.000
   694.91    4.890    4.555    0.000    5.000
   694.98    4.895    4.555    0.000    5.000
   695.05    4.895    4.555    0.000    5.000
   695.11    4.890    4.555    0.000    5.000
   695.18    4.890    4.555    0.000    5.000
   695.24    4.890    4.555    0.000    5.000
   695.31    4.890    4.555    0.000    5.000
   695.38    4.890    4.555    0.000    5.000
   695.44    4.890    4.555    0.000    5.000
   695.51    4.890    4.555    0.000    5.000
   695.57    4.890    4.555    0.000    5.000
   695.64    4.890    4.555    0.000    5.000
   695.71    4.890    4.555    0.000    5.000
   695.77    4.890    4.555    0.000    5.000
   695.84    4.890    4.555    0.000    5.000
   695.90    4.890    4.555    0.000    5.000
   695.97    4.890    4.555    0.000    5.000
   696.04    4.890    4.555    0.000    5.000
   696.10    4.890    4.555    0.000    5.000
   696.17    4.890    4.560    0.000    5.000
   696.23    4.890    4.560    0.000    5.000
   696.30    4.890    4.560    0.000    5.000
   696.37    4.890    4.560    0.000    5.000
   696.43    4.890    4.560    0.000    5.000
   696.50    4.890    4.560    0.000    5.000
   696.56    4.890    4.560    0.000    5.000
   696.63    4.890    4.560    0.000    5.000
   696.70    4.890    4.560    0.000    5.000
   696.76    4.890    4.560    0.000    5.000
   696.83    4.890    4.560    0.000    5.000
   696.89    4.890    4.560    0.000    5.000
   696.96    4.890    4.560    0.000    5.000
   697.03    4.890    4.560    0.000    5.000
   697.09    4.890    4.560    0.000    5.000
   697.16    4.895    4.560    0.000    5.000
   697.22    4.895    4.560    0.000    5.000
   697.29    4.895    4.560    0.000    5.000
   697.36    4.895    4.560    0.000    5.000
   697.42    4.895    4.560    0.000    5.000
   697.49    4.895    4.560    0.000    5.000
   697.55    4.895    4.560    0.000    5.000
   697.62    4.895    4.560    0.000    5.000
   697.69    4.895    4.560    0.000    5.000
   697.75    4.895    4.560    0.000    5.000
   697.82    4.895    4.560    0.000    5.000
   697.88    4.895    4.560    0.000    5.000
   697.95    4.895    4.560    0.000    5.000
   698.02    4.895    4.560    0.000    5.000
   698.08    4.895    4.560    0.000    5.000
   698.15    4.895    4.560    0.000    5.000
   698.21    4.895    4.560    0.000    5.000
   698.28    4.895    4.560    0.000    5.000
   698.35    4.895    4.560    0.000    5.000
   698.41    4.895    4.560    0.000    5.000
   698.48    4.895    4.560    0.000    5.000
   698.54    4.895    4.560    0.000    5.000
   698.61    4.895    4.565    0.000    5.000
   698.68    4.895    4.560    0.000    5.000
   698.74    4.895    4.560    0.000    5.000
   698.81    4.895    4.560    0.000    5.000
   698.87    4.895    4.560    0.000    5.000
   698.94    4.895    4.560    0.000    5.000
   699.01    4.895    4.560    0.000    5.000
   699.07    4.895    4.560    0.000    5.000
   699.14    4.895    4.560    0.000    5.000
   699.20    4.895    4.560    0.000    5.000
   699.27    4.895    4.560    0.000    5.000
   699.34    4.895    4.560    0.000    5.000
   699.40    4.895    4.560    0.000    5.000
   699.47    4.895    4.560    0.000    5.000
   699.53    4.895    4.560    0.000    5.000
   699.60    4.895    4.560    0.000    5.000
   699.67    4.895    4.560    0.000    5.000
   699.73    4.895    4.560    0.000    5.000
   699.80    4.895    4.560    0.000    5.000
   699.86    4.895    4.560    0.000    5.000
   699.93    4.895    4.560    0.000    5.000
   700.00    4.895    4.560    0.000    5.000
   700.06    4.895    4.560    0.000    5.000
   700.13    4.895    4.560    0.000    5.000
   700.19    4.895    4.560    0.000    5.000
   700.26    4.895    4.560    0.000    5.000
   700.33    4.895    4.560    0.000    5.000
   700.39    4.895    4.560    0.000    5.000
   700.46    4.895    4.560    0.000    5.000
   700.52    4.895    4.560    0.000    5.000
   700.59    4.895    4.560    0.000    5.000
   700.66    4.895    4.560    0.000    5.000
   700.72    4.895    4.560    0.000    5.000
   700.79    4.895    4.560    0.000    5.000
   700.85    4.895    4.560    0.000    5.000
   700.92    4.895    4.560    0.000    5.000
   700.99    4.895    4.560    0.000    5.000
   701.05    4.895    4.560    0.000    5.000
   701.12    4.895    4.560    0.000    5.000
   701.18    4.895    4.560    0.000    5.000
   701.25    4.895    4.565    0.000    5.000
   701.32    4.895    4.560    0.000    5.000
   701.38    4.895    4.560    0.000    5.000
   701.45    4.895    4.560    0.000    5.000
   701.51    4.895    4.560    0.000    5.000
   701.58    4.895    4.560    0.000    5.000
   701.65    4.895    4.560    0.000    5.000
   701.71    4.895    4.560    0.000    5.000
   701.78    4.895    4.560    0.000    5.000
   701.84    4.895    4.560    0.000    5.000
   701.91    4.895    4.560    0.000    5.000
   701.98    4.895    4.560    0.000    5.000
   702.04    4.895    4.560    0.000    5.000
   702.11    4.895    4.560    0.000    5.000
   702.17    4.895    4.560    0.000    5.000
   702.24    4.895    4.560    0.000    5.000
   702.31    4.895    4.560    0.000    5.000
   702.37    4.895    4.560    0.000    5.000
   702.44    4.895    4.560    0.000    5.000
   702.50    4.895    4.560    0.000    5.000
   702.57    4.895    4.560    0.000    5.000
   702.64    4.895    4.560    0.000    5.000
   702.70    4.895    4.560    0.000    5.000
   702.77    4.895    4.560    0.000    5.000
   702.83    4.895    4.560    0.000    5.000
   702.90    4.900    4.560    0.000    5.000
   702.97    4.900    4.560    0.000    5.000
   703.03    4.900    4.560    0.000    5.000
   703.10    4.900    4.560    0.000    5.000
   703.16    4.900    4.560    0.000    5.000
   703.23    4.900    4.560    0.000    5.000
   703.30    4.900    4.560    0.000    5.000
   703.36    4.900    4.560    0.000    5.000
   703.43    4.900    4.560    0.000    5.000
   703.49    4.900    4.560    0.000    5.000
   703.56    4.900    4.560    0.000    5.000
   703.63    4.900    4.560    0.000    5.000
   703.69    4.900    4.560    0.000    5.000
   703.76    4.900    4.560    0.000    5.000
   703.82    4.900    4.560    0.000    5.000
   703.89    4.900    4.560    0.000    5.000
   703.96    4.900    4.560    0.000    5.000
   704.02    4.900    4.560    0.000    5.000
   704.09    4.900    4.560    0.000    5.000
   704.15    4.900    4.560    0.000    5.000
   704.22    4.900    4.560    0.000    5.000
   704.29    4.895    4.560    0.000    5.000
   704.35    4.900    4.560    0.000    5.000
   704.42    4.900    4.560    0.000    5.000
   704.48    4.900    4.560    0.000    5.000
   704.55    4.900    4.560    0.000    5.000
   704.62    4.900    4.560    0.000    5.000
   704.68    4.900    4.560    0.000    5.000
   704.75    4.900    4.560    0.000    5.000
   704.81    4.900    4.560    0.000    5.000
   704.88    4.900    4.560    0.000    5.000
   704.95    4.900    4.560    0.000    5.000
   705.01    4.900    4.560    0.000    5.000
   705.08    4.900    4.560    0.000    5.000
   705.14    4.900    4.560    0.000    5.000
   705.21    4.900    4.560    0.000    5.000
   705.28    4.900    4.560    0.000    5.000
   705.34    4.900    4.560    0.000    5.000
   705.41    4.900    4.560    0.000    5.000
   705.47    4.900    4.560    0.000    5.000
   705.54    4.900    4.560    0.000    5.000
   705.61    4.900    4.560    0.000    5.000
   705.67    4.900    4.560    0.000    5.000
   705.74    4.900    4.560    0.000    5.000
   705.80    4.900    4.560    0.000    5.000
   705.87    4.900    4.560    0.000    5.000
   705.94    4.900    4.560    0.000    5.000
   706.00    4.900    4.560    0.000    5.000
   706.07    4.900    4.560    0.000    5.000
   706.13    4.900    4.560    0.000    5.000
   706.20    4.900    4.565    0.000    5.000
   706.27    4.900    4.560    0.000    5.000
   706.33    4.900    4.560    0.000    5.000
   706.40    4.900    4.560    0.000    5.000
   706.46    4.900    4.560    0.000    5.000
   706.53    4.900    4.560    0.000    5.000
   706.60    4.900    4.560    0.000    5.000
   706.66    4.900    4.560    0.000    5.000
   706.73    4.900    4.560    0.000    5.000
   706.79    4.900    4.560    0.000    5.000
   706.86    4.900    4.560    0.000    5.000
   706.93    4.900    4.560    0.000    5.000
   706.99    4.900    4.560    0.000    5.000
   707.06    4.900    4.560    0.000    5.000
   707.12    4.900    4.560    0.000    5.000
   707.19    4.900    4.560    0.000    5.000
   707.26    4.900    4.560    0.000    5.000
   707.32    4.900    4.560    0.000    5.000
   707.39    4.900    4.560    0.000    5.000
   707.45    4.900    4.560    0.000    5.000
   707.52    4.900    4.560    0.000    5.000
   707.59    4.900    4.560    0.000    5.000
   707.65    4.900    4.560    0.000    5.000
   707.72    4.900    4.560    0.000    5.000
   707.78    4.900    4.560    0.000    5.000
   707.85    4.900    4.560    0.000    5.000
   707.92    4.900    4.560    0.000    5.000
   707.98    4.900    4.560    0.000    5.000
   708.05    4.900    4.560    0.000    5.000
   708.11    4.900    4.560    0.000    5.000
   708.18    4.900    4.560    0.000    5.000
   708.25    4.900    4.560    0.000    5.000
   708.31    4.900    4.560    0.000    5.000
   708.38    4.900    4.560    0.000    5.000
   708.44    4.900    4.560    0.000    5.000
   708.51    4.900    4.560    0.000    5.000
   708.58    4.895    4.560    0.000    5.000
   708.64    4.900    4.560    0.000    5.000
   708.71    4.895    4.560    0.000    5.000
   708.77    4.900    4.560    0.000    5.000
   708.84    4.895    4.560    0.000    5.000
   708.91    4.895    4.560    0.000    5.000
   708.97    4.895    4.560    0.000    5.000
   709.04    4.895    4.560    0.000    5.000
   709.10    4.895    4.560    0.000    5.000
   709.17    4.895    4.560    0.000    5.000
   709.24    4.895    4.560    0.000    5.000
   709.30    4.895    4.560    0.000    5.000
   709.37    4.895    4.560    0.000    5.000
   709.43    4.900    4.560    0.000    5.000
   709.50    4.895    4.560    0.000    5.000
   709.57    4.895    4.560    0.000    5.000
   709.63    4.895    4.560    0.000    5.000
   709.70    4.900    4.560    0.000    5.000
   709.76    4.900    4.560    0.000    5.000
   709.83    4.895    4.560    0.000    5.000
   709.90    4.895    4.560    0.000    5.000
   709.96    4.895    4.560    0.000    5.000
   710.03    4.895    4.560    0.000    5.000
   710.09    4.895    4.560    0.000    5.000
   710.16    4.895    4.560    0.000    5.000
   710.23    4.895    4.560    0.000    5.000
   710.29    4.895    4.560    0.000    5.000
   710.36    4.895    4.560    0.000    5.000
   710.42    4.895    4.560    0.000    5.000
   710.49    4.895    4.565    0.000    5.000
   710.56    4.900    4.565    0.000    5.000
   710.62    4.895    4.565    0.000    5.000
   710.69    4.895    4.560    0.000    5.000
   710.75    4.895    4.560    0.000    5.000
   710.82    4.895    4.560    0.000    5.000
   710.89    4.900    4.560    0.000    5.000
   710.95    4.895    4.560    0.000    5.000
   711.02    4.895    4.560    0.000    5.000
   711.08    4.895    4.560    0.000    5.000
   711.15    4.895    4.560    0.000    5.000
   711.22    4.895    4.565    0.000    5.000
   711.28    4.895    4.560    0.000    5.000
   711.35    4.895    4.560    0.000    5.000
   711.41    4.895    4.560    0.000    5.000
   711.48    4.895    4.560    0.000    5.000
   711.55    4.895    4.560    0.000    5.000
   711.61    4.895    4.560    0.000    5.000
   711.68    4.895    4.560    0.000    5.000
   711.74    4.895    4.560    0.000    5.000
   711.81    4.895    4.560    0.000    5.000
   711.88    4.895    4.560    0.000    5.000
   711.94    4.895    4.560    0.000    5.000
   712.01    4.895    4.560    0.000    5.000
   712.07    4.895    4.560    0.000    5.000
   712.14    4.895    4.560    0.000    5.000
   712.21    4.895    4.560    0.000    5.000
   712.27    4.895    4.560    0.000    5.000
   712.34    4.895    4.560    0.000    5.000
   712.40    4.895    4.560    0.000    5.000
   712.47    4.895    4.560    0.000    5.000
   712.54    4.895    4.560    0.000    5.000
   712.60    4.895    4.560    0.000    5.000
   712.67    4.895    4.560    0.000    5.000
   712.73    4.895    4.560    0.000    5.000
   712.80    4.895    4.560    0.000    5.000
   712.87    4.895    4.560    0.000    5.000
   712.93    4.895    4.560    0.000    5.000
   713.00    4.895    4.560    0.000    5.000
   713.06    4.895    4.560    0.000    5.000
   713.13    4.895    4.560    0.000    5.000
   713.20    4.895    4.560    0.000    5.000
   713.26    4.895    4.560    0.000    5.000
   713.33    4.895    4.560    0.000    5.000
   713.39    4.895    4.560    0.000    5.000
   713.46    4.895    4.560    0.000    5.000
   713.53    4.895    4.560    0.000    5.000
   713.59    4.895    4.560    0.000    5.000
   713.66    4.895    4.560    0.000    5.000
   713.72    4.895    4.560    0.000    5.000
   713.79    4.895    4.560    0.000    5.000
   713.86    4.895    4.560    0.000    5.000
   713.92    4.895    4.560    0.000    5.000
   713.99    4.895    4.560    0.000    5.000
   714.05    4.895    4.560    0.000    5.000
   714.12    4.895    4.560    0.000    5.000
   714.19    4.895    4.560    0.000    5.000
   714.25    4.895    4.560    0.000    5.000
   714.32    4.895    4.560    0.000    5.000
   714.38    4.895    4.560    0.000    5.000
   714.45    4.895    4.560    0.000    5.000
   714.52    4.890    4.560    0.000    5.000
   714.58    4.890    4.560    0.000    5.000
   714.65    4.895    4.560    0.000    5.000
   714.71    4.890    4.560    0.000    5.000
   714.78    4.890    4.560    0.000    5.000
   714.85    4.890    4.560    0.000    5.000
   714.91    4.895    4.560    0.000    5.000
   714.98    4.895    4.560    0.000    5.000
   715.04    4.890    4.560    0.000    5.000
   715.11    4.895    4.560    0.000    5.000
   715.18    4.895    4.560    0.000    5.000
   715.24    4.895    4.560    0.000    5.000
   715.31    4.895    4.560    0.000    5.000
   715.37    4.895    4.560    0.000    5.000
   715.44    4.895    4.560    0.000    5.000
   715.51    4.895    4.560    0.000    5.000
   715.57    4.895    4.560    0.000    5.000
   715.64    4.895    4.560    0.000    5.000
   715.70    4.895    4.560    0.000    5.000
   715.77    4.895    4.560    0.000    5.000
   715.84    4.895    4.560    0.000    5.000
   715.90    4.895    4.560    0.000    5.000
   715.97    4.895    4.560    0.000    5.000
   716.03    4.895    4.560    0.000    5.000
   716.10    4.895    4.560    0.000    5.000
   716.17    4.895    4.560    0.000    5.000
   716.23    4.895    4.560    0.000    5.000
   716.30    4.895    4.560    0.000    5.000
   716.36    4.895    4.560    0.000    5.000
   716.43    4.895    4.560    0.000    5.000
   716.50    4.895    4.560    0.000    5.000
   716.56    4.895    4.560    0.000    5.000
   716.63    4.895    4.560    0.000    5.000
   716.69    4.895    4.560    0.000    5.000
   716.76    4.895    4.560    0.000    5.000
   716.83    4.895    4.560    0.000    5.000
   716.89    4.895    4.560    0.000    5.000
   716.96    4.895    4.560    0.000    5.000
   717.02    4.895    4.560    0.000    5.000
   717.09    4.895    4.560    0.000    5.000
   717.16    4.895    4.560    0.000    5.000
   717.22    4.895    4.560    0.000    5.000
   717.29    4.895    4.560    0.000    5.000
   717.35    4.895    4.560    0.000    5.000
   717.42    4.895    4.560    0.000    5.000
   717.49    4.895    4.560    0.000    5.000
   717.55    4.895    4.560    0.000    5.000
   717.62    4.895    4.560    0.000    5.000
   717.68    4.895    4.560    0.000    5.000
   717.75    4.895    4.560    0.000    5.000
   717.82    4.895    4.560    0.000    5.000
   717.88    4.895    4.560    0.000    5.000
   717.95    4.895    4.560    0.000    5.000
   718.01    4.895    4.560    0.000    5.000
   718.08    4.895    4.560    0.000    5.000
   718.15    4.895    4.560    0.000    5.000
   718.21    4.895    4.565    0.000    5.000
   718.28    4.895    4.565    0.000    5.000
   718.34    4.895    4.560    0.000    5.000
   718.41    4.895    4.560    0.000    5.000
   718.48    4.895    4.560    0.000    5.000
   718.54    4.895    4.565    0.000    5.000
   718.61    4.895    4.560    0.000    5.000
   718.67    4.895    4.560    0.000    5.000
   718.74    4.895    4.560    0.000    5.000
   718.81    4.895    4.565    0.000    5.000
   718.87    4.895    4.565    0.000    5.000
   718.94    4.895    4.560    0.000    5.000
   719.00    4.895    4.560    0.000    5.000
   719.07    4.895    4.560    0.000    5.000
   719.14    4.895    4.560    0.000    5.000
   719.20    4.895    4.560    0.000    5.000
   719.27    4.895    4.560    0.000    5.000
   719.33    4.895    4.560    0.000    5.000
   719.40    4.895    4.560    0.000    5.000
   719.47    4.895    4.560    0.000    5.000
   719.53    4.895    4.560    0.000    5.000
   719.60    4.895    4.560    0.000    5.000
   719.66    4.895    4.560    0.000    5.000
   719.73    4.895    4.560    0.000    5.000
   719.80    4.895    4.560    0.000    5.000
   719.86    4.895    4.560    0.000    5.000
   719.93    4.895    4.560    0.000    5.000
   719.99    4.895    4.560    0.000    5.000
   720.06    4.895    4.560    0.000    5.000
   720.13    4.895    4.560    0.000    5.000
   720.19    4.895    4.560    0.000    5.000
   720.26    4.895    4.560    0.000    5.000
   720.32    4.895    4.560    0.000    5.000
   720.39    4.895    4.560    0.000    5.000
   720.46    4.895    4.560    0.000    5.000
   720.52    4.895    4.560    0.000    5.000
   720.59    4.895    4.560    0.000    5.000
   720.65    4.895    4.560    0.000    5.000
   720.72    4.895    4.560    0.000    5.000
   720.79    4.895    4.560    0.000    5.000
   720.85    4.895    4.560    0.000    5.000
   720.92    4.895    4.560    0.000    5.000
   720.98    4.895    4.560    0.000    5.000
   721.05    4.895    4.560    0.000    5.000
   721.12    4.895    4.560    0.000    5.000
   721.18    4.895    4.560    0.000    5.000
   721.25    4.895    4.560    0.000    5.000
   721.31    4.895    4.560    0.000    5.000
   721.38    4.895    4.560    0.000    5.000
   721.45    4.895    4.560    0.000    5.000
   721.51    4.895    4.560    0.000    5.000
   721.58    4.895    4.560    0.000    5.000
   721.64    4.895    4.560    0.000    5.000
   721.71    4.895    4.560    0.000    5.000
   721.78    4.895    4.560    0.000    5.000
   721.84    4.895    4.560    0.000    5.000
   721.91    4.895    4.560    0.000    5.000
   721.97    4.900    4.560    0.000    5.000
   722.04    4.895    4.560    0.000    5.000
   722.11    4.895    4.560    0.000    5.000
   722.17    4.900    4.560    0.000    5.000
   722.24    4.900    4.560    0.000    5.000
   722.30    4.895    4.560    0.000    5.000
   722.37    4.895    4.560    0.000    5.000
   722.44    4.895    4.555    0.000    5.000
   722.50    4.895    4.560    0.000    5.000
   722.57    4.895    4.560    0.000    5.000
   722.63    4.895    4.560    0.000    5.000
   722.70    4.895    4.560    0.000    5.000
   722.77    4.895    4.560    0.000    5.000
   722.83    4.895    4.560    0.000    5.000
   722.90    4.895    4.560    0.000    5.000
   722.96    4.895    4.560    0.000    5.000
   723.03    4.895    4.560    0.000    5.000
   723.10    4.895    4.560    0.000    5.000
   723.16    4.895    4.560    0.000    5.000
   723.23    4.895    4.560    0.000    5.000
   723.29    4.895    4.560    0.000    5.000
   723.36    4.895    4.560    0.000    5.000
   723.43    4.895    4.560    0.000    5.000
   723.49    4.895    4.560    0.000    5.000
   723.56    4.895    4.560    0.000    5.000
   723.62    4.895    4.560    0.000    5.000
   723.69    4.895    4.560    0.000    5.000
   723.76    4.895    4.560    0.000    5.000
   723.82    4.895    4.560    0.000    5.000
   723.89    4.895    4.560    0.000    5.000
   723.95    4.895    4.560    0.000    5.000
   724.02    4.895    4.560    0.000    5.000
   724.09    4.895    4.560    0.000    5.000
   724.15    4.895    4.560    0.000    5.000
   724.22    4.895    4.560    0.000    5.000
   724.28    4.895    4.560    0.000    5.000
   724.35    4.895    4.560    0.000    5.000
   724.42    4.895    4.560    0.000    5.000
   724.48    4.895    4.560    0.000    5.000
   724.55    4.895    4.560    0.000    5.000
   724.61    4.895    4.560    0.000    5.000
   724.68    4.895    4.560    0.000    5.000
   724.75    4.895    4.560    0.000    5.000
   724.81    4.895    4.560    0.000    5.000
   724.88    4.895    4.560    0.000    5.000
   724.94    4.895    4.560    0.000    5.000
   725.01    4.895    4.560    0.000    5.000
   725.08    4.895    4.560    0.000    5.000
   725.14    4.895    4.560    0.000    5.000
   725.21    4.895    4.560    0.000    5.000
   725.27    4.895    4.560    0.000    5.000
   725.34    4.895    4.560    0.000    5.000
   725.41    4.895    4.560    0.000    5.000
   725.47    4.895    4.560    0.000    5.000
   725.54    4.895    4.560    0.000    5.000
   725.60    4.895    4.560    0.000    5.000
   725.67    4.895    4.560    0.000    5.000
   725.74    4.895    4.560    0.000    5.000
   725.80    4.895    4.560    0.000    5.000
   725.87    4.895    4.560    0.000    5.000
   725.93    4.895    4.560    0.000    5.000
   726.00    4.895    4.560    0.000    5.000
   726.07    4.895    4.560    0.000    5.000
   726.13    4.895    4.560    0.000    5.000
   726.20    4.895    4.560    0.000    5.000
   726.26    4.900    4.560    0.000    5.000
   726.33    4.900    4.560    0.000    5.000
   726.40    4.900    4.560    0.000    5.000
   726.46    4.900    4.560    0.000    5.000
   726.53    4.900    4.560    0.000    5.000
   726.59    4.900    4.560    0.000    5.000
   726.66    4.900    4.560    0.000    5.000
   726.73    4.895    4.560    0.000    5.000
   726.79    4.900    4.560    0.000    5.000
   726.86    4.900    4.560    0.000    5.000
   726.92    4.900    4.560    0.000    5.000
   726.99    4.895    4.560    0.000    5.000
   727.06    4.895    4.560    0.000    5.000
   727.12    4.895    4.560    0.000    5.000
   727.19    4.895    4.560    0.000    5.000
   727.25    4.895    4.560    0.000    5.000
   727.32    4.900    4.560    0.000    5.000
   727.39    4.895    4.560    0.000    5.000
   727.45    4.895    4.560    0.000    5.000
   727.52    4.900    4.560    0.000    5.000
   727.58    4.895    4.560    0.000    5.000
   727.65    4.900    4.560    0.000    5.000
   727.72    4.900    4.560    0.000    5.000
   727.78    4.895    4.560    0.000    5.000
   727.85    4.895    4.560    0.000    5.000
   727.91    4.895    4.560    0.000    5.000
   727.98    4.895    4.560    0.000    5.000
   728.05    4.895    4.560    0.000    5.000
   728.11    4.895    4.560    0.000    5.000
   728.18    4.895    4.560    0.000    5.000
   728.24    4.895    4.560    0.000    5.000
   728.31    4.895    4.560    0.000    5.000
   728.38    4.895    4.560    0.000    5.000
   728.44    4.895    4.560    0.000    5.000
   728.51    4.895    4.560    0.000    5.000
   728.57    4.900    4.560    0.000    5.000
   728.64    4.895    4.560    0.000    5.000
   728.71    4.895    4.560    0.000    5.000
   728.77    4.895    4.560    0.000    5.000
   728.84    4.895    4.560    0.000    5.000
   728.90    4.895    4.560    0.000    5.000
   728.97    4.895    4.560    0.000    5.000
   729.04    4.895    4.560    0.000    5.000
   729.10    4.895    4.560    0.000    5.000
   729.17    4.895    4.560    0.000    5.000
   729.23    4.895    4.560    0.000    5.000
   729.30    4.895    4.560    0.000    5.000
   729.37    4.895    4.560    0.000    5.000
   729.43    4.895    4.560    0.000    5.000
   729.50    4.895    4.560    0.000    5.000
   729.56    4.895    4.560    0.000    5.000
   729.63    4.895    4.560    0.000    5.000
   729.70    4.900    4.560    0.000    5.000
   729.76    4.895    4.560    0.000    5.000
   729.83    4.895    4.560    0.000    5.000
   729.89    4.895    4.560    0.000    5.000
   729.96    4.895    4.560    0.000    5.000
   730.03    4.895    4.560    0.000    5.000
   730.09    4.895    4.560    0.000    5.000
   730.16    4.895    4.560    0.000    5.000
   730.22    4.895    4.560    0.000    5.000
   730.29    4.895    4.560    0.000    5.000
   730.36    4.895    4.560    0.000    5.000
   730.42    4.895    4.560    0.000    5.000
   730.49    4.895    4.560    0.000    5.000
   730.55    4.895    4.565    0.000    5.000
