
Data series 3

    Time       T1       T2  shutter Setpoint 
   604.69    4.980    4.660    0.000    5.000
   604.76    4.980    4.660    0.000    5.000
   604.82    4.980    4.660    0.000    5.000
   604.89    4.980    4.660    0.000    5.000
   604.96    4.975    4.660    0.000    5.000
   605.02    4.975    4.660    0.000    5.000
   605.09    4.975    4.660    0.000    5.000
   605.15    4.975    4.660    0.000    5.000
   605.22    4.970    4.660    0.000    5.000
   605.29    4.970    4.660    0.000    5.000
   605.35    4.970    4.660    0.000    5.000
   605.42    4.970    4.660    0.000    5.000
   605.48    4.970    4.660    0.000    5.000
   605.55    4.965    4.660    0.000    5.000
   605.62    4.965    4.660    0.000    5.000
   605.68    4.965    4.660    0.000    5.000
   605.75    4.965    4.660    0.000    5.000
   605.81    4.965    4.660    0.000    5.000
   605.88    4.960    4.660    0.000    5.000
   605.95    4.960    4.660    0.000    5.000
   606.01    4.960    4.660    0.000    5.000
   606.08    4.960    4.660    0.000    5.000
   606.14    4.960    4.660    0.000    5.000
   606.21    4.955    4.660    0.000    5.000
   606.28    4.955    4.660    0.000    5.000
   606.34    4.955    4.660    0.000    5.000
   606.41    4.955    4.660    0.000    5.000
   606.47    4.955    4.660    0.000    5.000
   606.54    4.950    4.660    0.000    5.000
   606.61    4.950    4.660    0.000    5.000
   606.67    4.950    4.660    0.000    5.000
   606.74    4.950    4.660    0.000    5.000
   606.80    4.950    4.660    0.000    5.000
   606.87    4.950    4.660    0.000    5.000
   606.94    4.945    4.660    0.000    5.000
   607.00    4.945    4.660    0.000    5.000
   607.07    4.945    4.660    0.000    5.000
   607.13    4.945    4.660    0.000    5.000
   607.20    4.945    4.660    0.000    5.000
   607.27    4.940    4.660    0.000    5.000
   607.33    4.940    4.660    0.000    5.000
   607.40    4.940    4.660    0.000    5.000
   607.46    4.940    4.660    0.000    5.000
   607.53    4.940    4.660    0.000    5.000
   607.60    4.940    4.660    0.000    5.000
   607.66    4.935    4.655    0.000    5.000
   607.73    4.935    4.655    0.000    5.000
   607.79    4.935    4.655    0.000    5.000
   607.86    4.935    4.655    0.000    5.000
   607.93    4.935    4.655    0.000    5.000
   607.99    4.930    4.655    0.000    5.000
   608.06    4.930    4.655    0.000    5.000
   608.12    4.930    4.655    0.000    5.000
   608.19    4.930    4.655    0.000    5.000
   608.26    4.930    4.655    0.000    5.000
   608.32    4.930    4.655    0.000    5.000
   608.39    4.930    4.655    0.000    5.000
   608.45    4.925    4.655    0.000    5.000
   608.52    4.925    4.655    0.000    5.000
   608.59    4.925    4.655    0.000    5.000
   608.65    4.925    4.655    0.000    5.000
   608.72    4.925    4.655    0.000    5.000
   608.78    4.925    4.655    0.000    5.000
   608.85    4.925    4.655    0.000    5.000
   608.92    4.925    4.655    0.000    5.000
   608.98    4.925    4.655    0.000    5.000
   609.05    4.925    4.655    0.000    5.000
   609.11    4.920    4.655    0.000    5.000
   609.18    4.920    4.655    0.000    5.000
   609.25    4.920    4.655    0.000    5.000
   609.31    4.920    4.655    0.000    5.000
   609.38    4.920    4.655    0.000    5.000
   609.44    4.920    4.655    0.000    5.000
   609.51    4.920    4.655    0.000    5.000
   609.58    4.920    4.655    0.000    5.000
   609.64    4.920    4.655    0.000    5.000
   609.71    4.915    4.655    0.000    5.000
   609.77    4.915    4.655    0.000    5.000
   609.84    4.915    4.655    0.000    5.000
   609.91    4.915    4.655    0.000    5.000
   609.97    4.915    4.650    0.000    5.000
   610.04    4.915    4.650    0.000    5.000
   610.10    4.915    4.655    0.000    5.000
   610.17    4.915    4.655    0.000    5.000
   610.24    4.915    4.655    0.000    5.000
   610.30    4.915    4.655    0.000    5.000
   610.37    4.915    4.655    0.000    5.000
   610.43    4.915    4.655    0.000    5.000
   610.50    4.915    4.655    0.000    5.000
   610.57    4.915    4.655    0.000    5.000
   610.63    4.915    4.655    0.000    5.000
   610.70    4.915    4.650    0.000    5.000
   610.76    4.915    4.650    0.000    5.000
   610.83    4.915    4.655    0.000    5.000
   610.90    4.910    4.655    0.000    5.000
   610.96    4.910    4.650    0.000    5.000
   611.03    4.910    4.655    0.000    5.000
   611.09    4.910    4.650    0.000    5.000
   611.16    4.910    4.650    0.000    5.000
   611.23    4.910    4.650    0.000    5.000
   611.29    4.910    4.650    0.000    5.000
   611.36    4.910    4.650    0.000    5.000
   611.42    4.910    4.650    0.000    5.000
   611.49    4.910    4.650    0.000    5.000
   611.56    4.910    4.650    0.000    5.000
   611.62    4.910    4.650    0.000    5.000
   611.69    4.910    4.650    0.000    5.000
   611.75    4.910    4.650    0.000    5.000
   611.82    4.910    4.650    0.000    5.000
   611.89    4.910    4.650    0.000    5.000
   611.95    4.910    4.650    0.000    5.000
   612.02    4.910    4.650    0.000    5.000
   612.08    4.910    4.650    0.000    5.000
   612.15    4.910    4.650    0.000    5.000
   612.22    4.910    4.650    0.000    5.000
   612.28    4.910    4.650    0.000    5.000
   612.35    4.910    4.650    0.000    5.000
   612.41    4.910    4.650    0.000    5.000
   612.48    4.910    4.650    0.000    5.000
   612.55    4.910    4.650    0.000    5.000
   612.61    4.910    4.650    0.000    5.000
   612.68    4.910    4.650    0.000    5.000
   612.74    4.910    4.650    0.000    5.000
   612.81    4.910    4.650    0.000    5.000
   612.88    4.910    4.650    0.000    5.000
   612.94    4.910    4.650    0.000    5.000
   613.01    4.910    4.650    0.000    5.000
   613.07    4.910    4.650    0.000    5.000
   613.14    4.910    4.650    0.000    5.000
   613.21    4.910    4.650    0.000    5.000
   613.27    4.910    4.645    0.000    5.000
   613.34    4.910    4.645    0.000    5.000
   613.40    4.910    4.645    0.000    5.000
   613.47    4.910    4.645    0.000    5.000
   613.54    4.910    4.645    0.000    5.000
   613.60    4.910    4.645    0.000    5.000
   613.67    4.910    4.645    0.000    5.000
   613.73    4.910    4.645    0.000    5.000
   613.80    4.910    4.645    0.000    5.000
   613.87    4.915    4.645    0.000    5.000
   613.93    4.915    4.645    0.000    5.000
   614.00    4.915    4.645    0.000    5.000
   614.06    4.915    4.645    0.000    5.000
   614.13    4.915    4.645    0.000    5.000
   614.20    4.915    4.645    0.000    5.000
   614.26    4.915    4.645    0.000    5.000
   614.33    4.915    4.645    0.000    5.000
   614.39    4.915    4.645    0.000    5.000
   614.46    4.915    4.645    0.000    5.000
   614.53    4.915    4.645    0.000    5.000
   614.59    4.920    4.645    0.000    5.000
   614.66    4.920    4.645    0.000    5.000
   614.72    4.920    4.645    0.000    5.000
   614.79    4.920    4.645    0.000    5.000
   614.86    4.920    4.645    0.000    5.000
   614.92    4.920    4.645    0.000    5.000
   614.99    4.920    4.645    0.000    5.000
   615.05    4.920    4.645    0.000    5.000
   615.12    4.920    4.640    0.000    5.000
   615.19    4.920    4.640    0.000    5.000
   615.25    4.920    4.640    0.000    5.000
   615.32    4.925    4.640    0.000    5.000
   615.38    4.925    4.640    0.000    5.000
   615.45    4.925    4.640    0.000    5.000
   615.52    4.925    4.645    0.000    5.000
   615.58    4.925    4.645    0.000    5.000
   615.65    4.925    4.640    0.000    5.000
   615.71    4.925    4.640    0.000    5.000
   615.78    4.925    4.640    0.000    5.000
   615.85    4.925    4.640    0.000    5.000
   615.91    4.925    4.640    0.000    5.000
   615.98    4.925    4.640    0.000    5.000
   616.04    4.925    4.640    0.000    5.000
   616.11    4.925    4.640    0.000    5.000
   616.18    4.930    4.640    0.000    5.000
   616.24    4.930    4.640    0.000    5.000
   616.31    4.930    4.640    0.000    5.000
   616.37    4.930    4.640    0.000    5.000
   616.44    4.930    4.640    0.000    5.000
   616.51    4.930    4.640    0.000    5.000
   616.57    4.930    4.640    0.000    5.000
   616.64    4.930    4.640    0.000    5.000
   616.70    4.935    4.640    0.000    5.000
   616.77    4.935    4.640    0.000    5.000
   616.84    4.935    4.640    0.000    5.000
   616.90    4.935    4.640    0.000    5.000
   616.97    4.935    4.640    0.000    5.000
   617.03    4.935    4.640    0.000    5.000
   617.10    4.940    4.640    0.000    5.000
   617.17    4.940    4.640    0.000    5.000
   617.23    4.940    4.640    0.000    5.000
   617.30    4.940    4.640    0.000    5.000
   617.36    4.940    4.640    0.000    5.000
   617.43    4.940    4.640    0.000    5.000
   617.50    4.940    4.640    0.000    5.000
   617.56    4.945    4.640    0.000    5.000
   617.63    4.945    4.640    0.000    5.000
   617.69    4.945    4.640    0.000    5.000
   617.76    4.945    4.640    0.000    5.000
   617.83    4.945    4.640    0.000    5.000
   617.89    4.945    4.640    0.000    5.000
   617.96    4.945    4.640    0.000    5.000
   618.02    4.950    4.640    0.000    5.000
   618.09    4.950    4.640    0.000    5.000
   618.16    4.950    4.640    0.000    5.000
   618.22    4.950    4.640    0.000    5.000
   618.29    4.950    4.640    0.000    5.000
   618.35    4.950    4.640    0.000    5.000
   618.42    4.955    4.635    0.000    5.000
   618.49    4.955    4.635    0.000    5.000
   618.55    4.955    4.635    0.000    5.000
   618.62    4.955    4.635    0.000    5.000
   618.68    4.955    4.635    0.000    5.000
   618.75    4.955    4.635    0.000    5.000
   618.82    4.960    4.635    0.000    5.000
   618.88    4.960    4.640    0.000    5.000
   618.95    4.960    4.640    0.000    5.000
   619.01    4.960    4.640    0.000    5.000
   619.08    4.960    4.640    0.000    5.000
   619.15    4.960    4.640    0.000    5.000
   619.21    4.965    4.640    0.000    5.000
   619.28    4.965    4.640    0.000    5.000
   619.34    4.965    4.640    0.000    5.000
   619.41    4.965    4.640    0.000    5.000
   619.48    4.970    4.640    0.000    5.000
   619.54    4.970    4.640    0.000    5.000
   619.61    4.970    4.640    0.000    5.000
   619.67    4.970    4.640    0.000    5.000
   619.74    4.970    4.640    0.000    5.000
   619.81    4.975    4.640    0.000    5.000
   619.87    4.975    4.635    0.000    5.000
   619.94    4.975    4.635    0.000    5.000
   620.00    4.975    4.635    0.000    5.000
   620.07    4.980    4.635    0.000    5.000
   620.14    4.980    4.635    0.000    5.000
   620.20    4.980    4.635    0.000    5.000
   620.27    4.980    4.635    0.000    5.000
   620.33    4.980    4.635    0.000    5.000
   620.40    4.985    4.635    0.000    5.000
   620.47    4.985    4.635    0.000    5.000
   620.53    4.985    4.635    0.000    5.000
   620.60    4.985    4.635    0.000    5.000
   620.66    4.990    4.635    0.000    5.000
   620.73    4.990    4.635    0.000    5.000
   620.80    4.990    4.635    0.000    5.000
   620.86    4.990    4.635    0.000    5.000
   620.93    4.990    4.635    0.000    5.000
   620.99    4.990    4.635    0.000    5.000
   621.06    4.990    4.635    0.000    5.000
   621.13    4.995    4.635    0.000    5.000
   621.19    4.995    4.635    0.000    5.000
   621.26    4.995    4.635    0.000    5.000
   621.32    4.995    4.635    0.000    5.000
   621.39    4.995    4.635    0.000    5.000
   621.46    5.000    4.635    0.000    5.000
   621.52    5.000    4.635    0.000    5.000
   621.59    5.000    4.635    0.000    5.000
   621.65    5.000    4.635    0.000    5.000
   621.72    5.000    4.635    0.000    5.000
   621.79    5.005    4.635    0.000    5.000
   621.85    5.005    4.635    0.000    5.000
   621.92    5.005    4.635    0.000    5.000
   621.98    5.005    4.635    0.000    5.000
   622.05    5.005    4.635    0.000    5.000
   622.12    5.005    4.635    0.000    5.000
   622.18    5.010    4.635    0.000    5.000
   622.25    5.010    4.635    0.000    5.000
   622.31    5.010    4.635    0.000    5.000
   622.38    5.010    4.635    0.000    5.000
   622.45    5.010    4.635    0.000    5.000
   622.51    5.015    4.635    0.000    5.000
   622.58    5.015    4.635    0.000    5.000
   622.64    5.015    4.635    0.000    5.000
   622.71    5.015    4.635    0.000    5.000
   622.78    5.015    4.635    0.000    5.000
   622.84    5.015    4.635    0.000    5.000
   622.91    5.020    4.635    0.000    5.000
   622.97    5.020    4.635    0.000    5.000
   623.04    5.020    4.635    0.000    5.000
   623.11    5.020    4.635    0.000    5.000
   623.17    5.020    4.635    0.000    5.000
   623.24    5.020    4.635    0.000    5.000
   623.30    5.025    4.635    0.000    5.000
   623.37    5.025    4.635    0.000    5.000
   623.44    5.025    4.635    0.000    5.000
   623.50    5.025    4.635    0.000    5.000
   623.57    5.025    4.635    0.000    5.000
   623.63    5.025    4.635    0.000    5.000
   623.70    5.025    4.635    0.000    5.000
   623.77    5.030    4.635    0.000    5.000
   623.83    5.030    4.635    0.000    5.000
   623.90    5.030    4.635    0.000    5.000
   623.96    5.030    4.635    0.000    5.000
   624.03    5.030    4.635    0.000    5.000
   624.10    5.030    4.635    0.000    5.000
   624.16    5.035    4.640    0.000    5.000
   624.23    5.035    4.640    0.000    5.000
   624.29    5.035    4.640    0.000    5.000
   624.36    5.035    4.640    0.000    5.000
   624.43    5.035    4.640    0.000    5.000
   624.49    5.035    4.640    0.000    5.000
   624.56    5.040    4.635    0.000    5.000
   624.62    5.040    4.635    0.000    5.000
   624.69    5.040    4.635    0.000    5.000
   624.76    5.040    4.635    0.000    5.000
   624.82    5.040    4.635    0.000    5.000
   624.89    5.040    4.635    0.000    5.000
   624.95    5.040    4.635    0.000    5.000
   625.02    5.040    4.635    0.000    5.000
   625.09    5.045    4.635    0.000    5.000
   625.15    5.045    4.635    0.000    5.000
   625.22    5.045    4.635    0.000    5.000
   625.28    5.045    4.635    0.000    5.000
   625.35    5.045    4.635    0.000    5.000
