Data export from TecQuipment CE2000

Data series 3

    Time       T1  shutter setpoint   PI o/p 
   462.30    5.010   10.000    5.000    3.424
   462.40    5.015   10.000    5.000    3.272
   462.50    5.015   10.000    5.000    3.270
   462.60    5.015   10.000    5.000    3.268
   462.70    5.020   10.000    5.000    3.115
   462.80    5.020   10.000    5.000    3.113
   462.90    5.025   10.000    5.000    2.960
   463.00    5.025   10.000    5.000    2.956
   463.10    5.030   10.000    5.000    2.802
   463.20    5.035   10.000    5.000    2.648
   463.30    5.035   10.000    5.000    2.643
   463.40    5.035   10.000    5.000    2.639
   463.50    5.040   10.000    5.000    2.484
   463.60    5.040   10.000    5.000    2.478
   463.70    5.045   10.000    5.000    2.323
   463.80    5.045   10.000    5.000    2.317
   463.90    5.050   10.000    5.000    2.160
   464.00    5.050   10.000    5.000    2.154
   464.10    5.055   10.000    5.000    1.997
   464.20    5.055   10.000    5.000    1.989
   464.30    5.060   10.000    5.000    1.832
   464.40    5.060   10.000    5.000    1.824
   464.50    5.065   10.000    5.000    1.665
   464.60    5.065   10.000    5.000    1.657
   464.70    5.070   10.000    5.000    1.498
   464.80    5.070   10.000    5.000    1.489
   464.90    5.075   10.000    5.000    1.329
   465.00    5.075   10.000    5.000    1.319
   465.10    5.080   10.000    5.000    1.159
   465.20    5.080   10.000    5.000    1.148
   465.30    5.085   10.000    5.000    0.987
   465.40    5.085   10.000    5.000    0.976
   465.50    5.090   10.000    5.000    0.815
   465.60    5.090   10.000    5.000    0.803
   465.70    5.095   10.000    5.000    0.641
   465.80    5.095   10.000    5.000    0.628
   465.90    5.100   10.000    5.000    0.465
   466.00    5.100   10.000    5.000    0.452
   466.10    5.105   10.000    5.000    0.289
   466.20    5.105   10.000    5.000    0.275
   466.30    5.110   10.000    5.000    0.111
   466.40    5.110   10.000    5.000    0.096
   466.50    5.115   10.000    5.000   -0.069
   466.60    5.120   10.000    5.000   -0.234
   466.70    5.120   10.000    5.000   -0.250
   466.80    5.125   10.000    5.000   -0.416
   466.90    5.125   10.000    5.000   -0.432
   467.00    5.125   10.000    5.000   -0.449
   467.10    5.130   10.000    5.000   -0.616
   467.20    5.135   10.000    5.000   -0.783
   467.30    5.135   10.000    5.000   -0.801
   467.40    5.140   10.000    5.000   -0.969
   467.50    5.140   10.000    5.000   -0.987
   467.60    5.145   10.000    5.000   -1.156
   467.70    5.145   10.000    5.000   -1.175
   467.80    5.145   10.000    5.000   -1.194
   467.90    5.150   10.000    5.000   -1.363
   468.00    5.150   10.000    5.000   -1.383
   468.10    5.155   10.000    5.000   -1.553
   468.20    5.155   10.000    5.000   -1.573
   468.30    5.160   10.000    5.000   -1.744
   468.40    5.160   10.000    5.000   -1.764
   468.50    5.165   10.000    5.000   -1.936
   468.60    5.165   10.000    5.000   -1.957
   468.70    5.165   10.000    5.000   -1.979
   468.80    5.170   10.000    5.000   -2.151
   468.90    5.170   10.000    5.000   -2.173
   469.00    5.175   10.000    5.000   -2.346
   469.10    5.175   10.000    5.000   -2.369
   469.20    5.175   10.000    5.000   -2.391
   469.30    5.180   10.000    5.000   -2.565
   469.40    5.180   10.000    5.000   -2.588
   469.50    5.180   10.000    5.000   -2.611
   469.60    5.185   10.000    5.000   -2.786
   469.70    5.185   10.000    5.000   -2.810
   469.80    5.190   10.000    5.000   -2.984
   469.90    5.190   10.000    5.000   -3.009
   470.00    5.190   10.000    5.000   -3.034
   470.10    5.195   10.000    5.000   -3.209
   470.20    5.195   10.000    5.000   -3.234
   470.30    5.200   10.000    5.000   -3.410
   470.40    5.200   10.000    5.000   -3.436
   470.50    5.200   10.000    5.000   -3.462
   470.60    5.205   10.000    5.000   -3.639
   470.70    5.205   10.000    5.000   -3.666
   470.80    5.205   10.000    5.000   -3.692
   470.90    5.210   10.000    5.000   -3.870
   471.00    5.210   10.000    5.000   -3.897
   471.10    5.210   10.000    5.000   -3.924
   471.20    5.210   10.000    5.000   -3.952
   471.30    5.215   10.000    5.000   -4.129
   471.40    5.215   10.000    5.000   -4.157
   471.50    5.215   10.000    5.000   -4.185
   471.60    5.220   10.000    5.000   -4.364
   471.70    5.220   10.000    5.000   -4.393
   471.80    5.220   10.000    5.000   -4.421
   471.90    5.220   10.000    5.000   -4.450
   472.00    5.225   10.000    5.000   -4.629
   472.10    5.225   10.000    5.000   -4.658
   472.20    5.225   10.000    5.000   -4.688
   472.30    5.225   10.000    5.000   -4.717
   472.40    5.225   10.000    5.000   -4.746
   472.50    5.230   10.000    5.000   -4.926
   472.60    5.230   10.000    5.000   -4.956
   472.70    5.230   10.000    5.000   -4.986
   472.80    5.230   10.000    5.000   -5.016
   472.90    5.230   10.000    5.000   -5.046
   473.00    5.230   10.000    5.000   -5.075
   473.10    5.230   10.000    5.000   -5.105
   473.20    5.235   10.000    5.000   -5.286
   473.30    5.235   10.000    5.000   -5.316
   473.40    5.235   10.000    5.000   -5.347
   473.50    5.235   10.000    5.000   -5.378
   473.60    5.235   10.000    5.000   -5.408
   473.70    5.235   10.000    5.000   -5.439
   473.80    5.235   10.000    5.000   -5.469
   473.90    5.235   10.000    5.000   -5.500
   474.00    5.235   10.000    5.000   -5.530
   474.10    5.235   10.000    5.000   -5.561
   474.20    5.235   10.000    5.000   -5.591
   474.30    5.235   10.000    5.000   -5.622
   474.40    5.235   10.000    5.000   -5.652
   474.50    5.235   10.000    5.000   -5.683
   474.60    5.235   10.000    5.000   -5.714
   474.70    5.235   10.000    5.000   -5.744
   474.80    5.235   10.000    5.000   -5.775
   474.90    5.235   10.000    5.000   -5.805
   475.00    5.235   10.000    5.000   -5.836
   475.10    5.235   10.000    5.000   -5.866
   475.20    5.235   10.000    5.000   -5.897
   475.30    5.235   10.000    5.000   -5.927
   475.40    5.235   10.000    5.000   -5.958
   475.50    5.235   10.000    5.000   -5.989
   475.60    5.235   10.000    5.000   -6.019
   475.70    5.235   10.000    5.000   -6.050
   475.80    5.235   10.000    5.000   -6.080
   475.90    5.235   10.000    5.000   -6.111
   476.00    5.235   10.000    5.000   -6.141
   476.10    5.235   10.000    5.000   -6.172
   476.20    5.235   10.000    5.000   -6.202
   476.30    5.235   10.000    5.000   -6.233
   476.40    5.230   10.000    5.000   -6.113
   476.50    5.230   10.000    5.000   -6.143
   476.60    5.230   10.000    5.000   -6.173
   476.70    5.230   10.000    5.000   -6.203
   476.80    5.230   10.000    5.000   -6.232
   476.90    5.230   10.000    5.000   -6.262
   477.00    5.230   10.000    5.000   -6.292
   477.10    5.230   10.000    5.000   -6.322
   477.20    5.230   10.000    5.000   -6.352
   477.30    5.225   10.000    5.000   -6.231
   477.40    5.225   10.000    5.000   -6.261
   477.50    5.225   10.000    5.000   -6.290
   477.60    5.225   10.000    5.000   -6.319
   477.70    5.225   10.000    5.000   -6.348
   477.80    5.225   10.000    5.000   -6.378
   477.90    5.220   10.000    5.000   -6.256
   478.00    5.220   10.000    5.000   -6.285
   478.10    5.220   10.000    5.000   -6.313
   478.20    5.220   10.000    5.000   -6.342
   478.30    5.220   10.000    5.000   -6.371
   478.40    5.215   10.000    5.000   -6.248
   478.50    5.215   10.000    5.000   -6.276
   478.60    5.215   10.000    5.000   -6.304
   478.70    5.215   10.000    5.000   -6.332
   478.80    5.215   10.000    5.000   -6.360
   478.90    5.210   10.000    5.000   -6.238
   479.00    5.210   10.000    5.000   -6.265
   479.10    5.210   10.000    5.000   -6.292
   479.20    5.210   10.000    5.000   -6.319
   479.30    5.210   10.000    5.000   -6.347
   479.40    5.205   10.000    5.000   -6.223
   479.50    5.205   10.000    5.000   -6.250
   479.60    5.205   10.000    5.000   -6.277
   479.70    5.205   10.000    5.000   -6.303
   479.80    5.200   10.000    5.000   -6.179
   479.90    5.200   10.000    5.000   -6.205
   480.00    5.200   10.000    5.000   -6.231
   480.10    5.200   10.000    5.000   -6.257
   480.20    5.200   10.000    5.000   -6.283
   480.30    5.195   10.000    5.000   -6.159
   480.40    5.195   10.000    5.000   -6.184
   480.50    5.195   10.000    5.000   -6.209
   480.60    5.195   10.000    5.000   -6.235
   480.70    5.190   10.000    5.000   -6.109
   480.80    5.190   10.000    5.000   -6.134
   480.90    5.190   10.000    5.000   -6.159
   481.00    5.190   10.000    5.000   -6.184
   481.10    5.185   10.000    5.000   -6.058
   481.20    5.185   10.000    5.000   -6.082
   481.30    5.185   10.000    5.000   -6.106
   481.40    5.185   10.000    5.000   -6.130
   481.50    5.180   10.000    5.000   -6.003
   481.60    5.180   10.000    5.000   -6.027
   481.70    5.180   10.000    5.000   -6.050
   481.80    5.175   10.000    5.000   -5.923
   481.90    5.175   10.000    5.000   -5.946
   482.00    5.175   10.000    5.000   -5.968
   482.10    5.175   10.000    5.000   -5.991
   482.20    5.170   10.000    5.000   -5.863
   482.30    5.170   10.000    5.000   -5.885
   482.40    5.170   10.000    5.000   -5.907
   482.50    5.165   10.000    5.000   -5.779
   482.60    5.165   10.000    5.000   -5.800
   482.70    5.165   10.000    5.000   -5.822
   482.80    5.165   10.000    5.000   -5.843
   482.90    5.160   10.000    5.000   -5.714
   483.00    5.160   10.000    5.000   -5.735
   483.10    5.160   10.000    5.000   -5.755
   483.20    5.155   10.000    5.000   -5.626
   483.30    5.155   10.000    5.000   -5.646
   483.40    5.155   10.000    5.000   -5.666
   483.50    5.150   10.000    5.000   -5.535
   483.60    5.150   10.000    5.000   -5.555
   483.70    5.150   10.000    5.000   -5.574
   483.80    5.145   10.000    5.000   -5.443
   483.90    5.145   10.000    5.000   -5.462
   484.00    5.145   10.000    5.000   -5.481
   484.10    5.140   10.000    5.000   -5.349
   484.20    5.140   10.000    5.000   -5.367
   484.30    5.140   10.000    5.000   -5.386
   484.40    5.135   10.000    5.000   -5.253
   484.50    5.135   10.000    5.000   -5.271
   484.60    5.135   10.000    5.000   -5.288
   484.70    5.130   10.000    5.000   -5.155
   484.80    5.130   10.000    5.000   -5.172
   484.90    5.130   10.000    5.000   -5.189
   485.00    5.125   10.000    5.000   -5.055
   485.10    5.125   10.000    5.000   -5.071
   485.20    5.125   10.000    5.000   -5.088
   485.30    5.125   10.000    5.000   -5.104
   485.40    5.120   10.000    5.000   -4.970
   485.50    5.120   10.000    5.000   -4.985
   485.60    5.120   10.000    5.000   -5.001
   485.70    5.115   10.000    5.000   -4.866
   485.80    5.115   10.000    5.000   -4.881
   485.90    5.115   10.000    5.000   -4.896
   486.00    5.110   10.000    5.000   -4.760
   486.10    5.110   10.000    5.000   -4.774
   486.20    5.110   10.000    5.000   -4.788
   486.30    5.105   10.000    5.000   -4.652
   486.40    5.105   10.000    5.000   -4.666
   486.50    5.105   10.000    5.000   -4.679
   486.60    5.100   10.000    5.000   -4.542
   486.70    5.100   10.000    5.000   -4.555
   486.80    5.095   10.000    5.000   -4.418
   486.90    5.095   10.000    5.000   -4.430
   487.00    5.095   10.000    5.000   -4.442
   487.10    5.095   10.000    5.000   -4.455
   487.20    5.090   10.000    5.000   -4.317
   487.30    5.090   10.000    5.000   -4.328
   487.40    5.085   10.000    5.000   -4.189
   487.50    5.085   10.000    5.000   -4.200
   487.60    5.085   10.000    5.000   -4.211
   487.70    5.080   10.000    5.000   -4.072
   487.80    5.080   10.000    5.000   -4.082
   487.90    5.080   10.000    5.000   -4.093
   488.00    5.075   10.000    5.000   -3.952
   488.10    5.075   10.000    5.000   -3.962
   488.20    5.075   10.000    5.000   -3.972
   488.30    5.070   10.000    5.000   -3.831
   488.40    5.070   10.000    5.000   -3.840
   488.50    5.065   10.000    5.000   -3.698
   488.60    5.065   10.000    5.000   -3.707
   488.70    5.065   10.000    5.000   -3.715
   488.80    5.060   10.000    5.000   -3.573
   488.90    5.060   10.000    5.000   -3.581
   489.00    5.060   10.000    5.000   -3.589
   489.10    5.055   10.000    5.000   -3.446
   489.20    5.055   10.000    5.000   -3.453
   489.30    5.050   10.000    5.000   -3.310
   489.40    5.050   10.000    5.000   -3.316
   489.50    5.050   10.000    5.000   -3.323
   489.60    5.045   10.000    5.000   -3.178
   489.70    5.045   10.000    5.000   -3.184
   489.80    5.045   10.000    5.000   -3.190
   489.90    5.040   10.000    5.000   -3.045
   490.00    5.040   10.000    5.000   -3.051
   490.10    5.040   10.000    5.000   -3.056
   490.20    5.035   10.000    5.000   -2.910
   490.30    5.035   10.000    5.000   -2.915
   490.40    5.030   10.000    5.000   -2.769
   490.50    5.030   10.000    5.000   -2.773
   490.60    5.030   10.000    5.000   -2.777
   490.70    5.025   10.000    5.000   -2.630
   490.80    5.025   10.000    5.000   -2.633
   490.90    5.020   10.000    5.000   -2.486
   491.00    5.020   10.000    5.000   -2.488
   491.10    5.020   10.000    5.000   -2.491
   491.20    5.015   10.000    5.000   -2.343
   491.30    5.015   10.000    5.000   -2.345
   491.40    5.015   10.000    5.000   -2.347
   491.50    5.010   10.000    5.000   -2.198
   491.60    5.010   10.000    5.000   -2.199
   491.70    5.010   10.000    5.000   -2.201
   491.80    5.005   10.000    5.000   -2.051
   491.90    5.005   10.000    5.000   -2.052
   492.00    5.000   10.000    5.000   -1.902
   492.10    5.000   10.000    5.000   -1.902
   492.20    5.000   10.000    5.000   -1.902
   492.30    4.995   10.000    5.000   -1.751
   492.40    4.995   10.000    5.000   -1.751
   492.50    4.995   10.000    5.000   -1.750
   492.60    4.990   10.000    5.000   -1.599
   492.70    4.990   10.000    5.000   -1.597
   492.80    4.990   10.000    5.000   -1.596
   492.90    4.985   10.000    5.000   -1.444
   493.00    4.985   10.000    5.000   -1.442
   493.10    4.980   10.000    5.000   -1.290
   493.20    4.980   10.000    5.000   -1.287
   493.30    4.980   10.000    5.000   -1.284
   493.40    4.975   10.000    5.000   -1.131
   493.50    4.975   10.000    5.000   -1.128
   493.60    4.970   10.000    5.000   -0.974
   493.70    4.970   10.000    5.000   -0.970
