Data export from TecQuipment CE2000

Data series 2

    Time       T1  shutter setpoint   PI o/p 
   664.00    4.995   10.000    5.000    1.821
   664.10    4.995   10.000    5.000    1.821
   664.20    4.995   10.000    5.000    1.822
   664.30    4.995   10.000    5.000    1.822
   664.40    4.995   10.000    5.000    1.823
   664.50    4.995   10.000    5.000    1.824
   664.60    4.995   10.000    5.000    1.824
   664.70    4.995   10.000    5.000    1.825
   664.80    4.995   10.000    5.000    1.826
   664.90    4.995   10.000    5.000    1.826
   665.00    4.995   10.000    5.000    1.827
   665.10    4.995   10.000    5.000    1.828
   665.20    4.995   10.000    5.000    1.828
   665.30    4.995   10.000    5.000    1.829
   665.40    4.995   10.000    5.000    1.830
   665.50    4.995   10.000    5.000    1.830
   665.60    4.995   10.000    5.000    1.831
   665.70    4.995   10.000    5.000    1.832
   665.80    4.995   10.000    5.000    1.832
   665.90    4.995   10.000    5.000    1.833
   666.00    4.995   10.000    5.000    1.834
   666.10    4.995   10.000    5.000    1.834
   666.20    4.995   10.000    5.000    1.835
   666.30    4.995   10.000    5.000    1.835
   666.40    4.995   10.000    5.000    1.836
   666.50    4.995   10.000    5.000    1.837
   666.60    4.995   10.000    5.000    1.837
   666.70    4.995   10.000    5.000    1.838
   666.80    4.995   10.000    5.000    1.839
   666.90    4.995   10.000    5.000    1.839
   667.00    4.995   10.000    5.000    1.840
   667.10    4.995   10.000    5.000    1.841
   667.20    4.995   10.000    5.000    1.841
   667.30    4.995   10.000    5.000    1.842
   667.40    4.995   10.000    5.000    1.843
   667.50    4.995   10.000    5.000    1.843
   667.60    4.995   10.000    5.000    1.844
   667.70    4.995   10.000    5.000    1.845
   667.80    4.995   10.000    5.000    1.845
   667.90    4.995   10.000    5.000    1.846
   668.00    5.000   10.000    5.000    1.696
   668.10    4.995   10.000    5.000    1.847
   668.20    5.000   10.000    5.000    1.696
   668.30    4.995   10.000    5.000    1.847
   668.40    5.000   10.000    5.000    1.697
   668.50    5.000   10.000    5.000    1.697
   668.60    4.995   10.000    5.000    1.848
   668.70    4.995   10.000    5.000    1.848
   668.80    5.000   10.000    5.000    1.698
   668.90    5.000   10.000    5.000    1.698
   669.00    5.000   10.000    5.000    1.698
   669.10    5.000   10.000    5.000    1.698
   669.20    5.000   10.000    5.000    1.698
   669.30    5.000   10.000    5.000    1.698
   669.40    5.000   10.000    5.000    1.698
   669.50    5.000   10.000    5.000    1.698
   669.60    5.000   10.000    5.000    1.698
   669.70    5.000   10.000    5.000    1.698
   669.80    5.000   10.000    5.000    1.698
   669.90    5.000   10.000    5.000    1.698
   670.00    5.000   10.000    5.000    1.698
   670.10    5.000   10.000    5.000    1.698
   670.20    5.000   10.000    5.000    1.698
   670.30    5.000   10.000    5.000    1.698
   670.40    5.000   10.000    5.000    1.698
   670.50    5.000   10.000    5.000    1.698
   670.60    5.000   10.000    5.000    1.698
   670.70    5.000   10.000    5.000    1.698
   670.80    5.000   10.000    5.000    1.698
   670.90    5.000   10.000    5.000    1.698
   671.00    5.000   10.000    5.000    1.698
   671.10    5.000   10.000    5.000    1.698
   671.20    5.000   10.000    5.000    1.698
   671.30    5.000   10.000    5.000    1.698
   671.40    5.000   10.000    5.000    1.698
   671.50    5.000   10.000    5.000    1.698
   671.60    5.000   10.000    5.000    1.698
   671.70    5.000   10.000    5.000    1.698
   671.80    5.000   10.000    5.000    1.698
   671.90    5.000   10.000    5.000    1.698
   672.00    5.000   10.000    5.000    1.698
   672.10    5.000   10.000    5.000    1.698
   672.20    5.000   10.000    5.000    1.698
   672.30    5.000   10.000    5.000    1.698
   672.40    5.000   10.000    5.000    1.698
   672.50    5.000   10.000    5.000    1.698
   672.60    5.000   10.000    5.000    1.698
   672.70    5.000   10.000    5.000    1.698
   672.80    5.000   10.000    5.000    1.698
   672.90    5.000   10.000    5.000    1.698
   673.00    5.000   10.000    5.000    1.698
   673.10    5.000   10.000    5.000    1.698
   673.20    5.000   10.000    5.000    1.698
   673.30    5.000   10.000    5.000    1.698
   673.40    5.000   10.000    5.000    1.698
   673.50    5.000   10.000    5.000    1.698
   673.60    5.000   10.000    5.000    1.698
   673.70    5.000   10.000    5.000    1.698
   673.80    5.000   10.000    5.000    1.698
   673.90    5.000   10.000    5.000    1.698
   674.00    5.000   10.000    5.000    1.698
   674.10    5.000   10.000    5.000    1.698
   674.20    5.000   10.000    5.000    1.698
   674.30    5.000   10.000    5.000    1.698
   674.40    5.000   10.000    5.000    1.698
   674.50    5.000   10.000    5.000    1.698
   674.60    5.000   10.000    5.000    1.698
   674.70    5.000   10.000    5.000    1.698
   674.80    5.000   10.000    5.000    1.698
   674.90    5.000   10.000    5.000    1.698
   675.00    5.000   10.000    5.000    1.698
   675.10    5.000   10.000    5.000    1.698
   675.20    5.000   10.000    5.000    1.698
   675.30    5.000   10.000    5.000    1.698
   675.40    5.000   10.000    5.000    1.698
   675.50    5.000   10.000    5.000    1.698
   675.60    5.000   10.000    5.000    1.698
   675.70    5.000   10.000    5.000    1.698
   675.80    5.000   10.000    5.000    1.698
   675.90    5.000   10.000    5.000    1.698
   676.00    5.000   10.000    5.000    1.698
   676.10    5.000   10.000    5.000    1.698
   676.20    5.000   10.000    5.000    1.698
   676.30    5.000   10.000    5.000    1.698
   676.40    5.000   10.000    5.000    1.698
   676.50    5.000   10.000    5.000    1.698
   676.60    5.000   10.000    5.000    1.698
   676.70    5.000   10.000    5.000    1.698
   676.80    5.000   10.000    5.000    1.698
   676.90    5.000   10.000    5.000    1.698
   677.00    5.000   10.000    5.000    1.698
   677.10    5.000   10.000    5.000    1.698
   677.20    5.000   10.000    5.000    1.698
   677.30    5.000   10.000    5.000    1.698
   677.40    5.000   10.000    5.000    1.698
   677.50    5.000   10.000    5.000    1.698
   677.60    5.000   10.000    5.000    1.698
   677.70    5.000   10.000    5.000    1.698
   677.80    5.000   10.000    5.000    1.698
   677.90    5.000   10.000    5.000    1.698
   678.00    5.000   10.000    5.000    1.698
   678.10    5.000   10.000    5.000    1.698
   678.20    5.000   10.000    5.000    1.698
   678.30    5.000   10.000    5.000    1.698
   678.40    5.000   10.000    5.000    1.698
   678.50    5.000   10.000    5.000    1.698
   678.60    5.000   10.000    5.000    1.698
   678.70    5.000   10.000    5.000    1.698
   678.80    5.000   10.000    5.000    1.698
   678.90    5.000   10.000    5.000    1.698
   679.00    5.000   10.000    5.000    1.698
   679.10    5.000   10.000    5.000    1.698
   679.20    5.000   10.000    5.000    1.698
   679.30    5.000   10.000    5.000    1.698
   679.40    5.000   10.000    5.000    1.698
   679.50    5.000   10.000    5.000    1.698
   679.60    5.000   10.000    5.000    1.698
   679.70    5.000   10.000    5.000    1.698
   679.80    5.000   10.000    5.000    1.698
   679.90    5.000   10.000    5.000    1.698
   680.00    5.000   10.000    5.000    1.698
   680.10    5.000   10.000    5.000    1.698
   680.20    5.000   10.000    5.000    1.698
   680.30    5.000   10.000    5.000    1.698
   680.40    5.000   10.000    5.000    1.698
   680.50    5.000   10.000    5.000    1.698
   680.60    5.000   10.000    5.000    1.698
   680.70    5.000   10.000    5.000    1.698
   680.80    5.000   10.000    5.000    1.698
   680.90    5.000   10.000    5.000    1.698
   681.00    5.000   10.000    5.000    1.698
   681.10    5.000   10.000    5.000    1.698
   681.20    5.000   10.000    5.000    1.698
   681.30    5.000   10.000    5.000    1.698
   681.40    5.000   10.000    5.000    1.698
   681.50    5.000   10.000    5.000    1.698
   681.60    5.000   10.000    5.000    1.698
   681.70    5.000   10.000    5.000    1.698
   681.80    5.000   10.000    5.000    1.698
   681.90    5.000   10.000    5.000    1.698
   682.00    5.000   10.000    5.000    1.698
   682.10    5.000   10.000    5.000    1.698
   682.20    5.000   10.000    5.000    1.698
   682.30    5.000   10.000    5.000    1.698
   682.40    5.000   10.000    5.000    1.698
   682.50    5.000   10.000    5.000    1.698
   682.60    5.000   10.000    5.000    1.698
   682.70    5.000   10.000    5.000    1.698
   682.80    5.000   10.000    5.000    1.698
   682.90    5.000   10.000    5.000    1.698
   683.00    5.000   10.000    5.000    1.698
   683.10    5.000   10.000    5.000    1.698
   683.20    5.000   10.000    5.000    1.698
   683.30    5.000   10.000    5.000    1.698
   683.40    5.000   10.000    5.000    1.698
   683.50    5.000   10.000    5.000    1.698
   683.60    5.000   10.000    5.000    1.698
   683.70    5.000   10.000    5.000    1.698
   683.80    5.000   10.000    5.000    1.698
   683.90    5.000   10.000    5.000    1.698
   684.00    5.000   10.000    5.000    1.698
   684.10    5.000   10.000    5.000    1.698
   684.20    5.000   10.000    5.000    1.698
   684.30    5.000   10.000    5.000    1.698
   684.40    5.000   10.000    5.000    1.698
   684.50    5.000   10.000    5.000    1.698
   684.60    5.000   10.000    5.000    1.698
   684.70    5.000   10.000    5.000    1.698
   684.80    5.000   10.000    5.000    1.698
   684.90    5.000   10.000    5.000    1.698
   685.00    5.000   10.000    5.000    1.698
   685.10    5.000   10.000    5.000    1.698
   685.20    5.000   10.000    5.000    1.698
   685.30    5.000   10.000    5.000    1.698
   685.40    5.000   10.000    5.000    1.698
   685.50    5.000   10.000    5.000    1.698
   685.60    5.000   10.000    5.000    1.698
   685.70    5.000   10.000    5.000    1.698
   685.80    5.000   10.000    5.000    1.698
   685.90    5.000   10.000    5.000    1.698
   686.00    5.000   10.000    5.000    1.698
   686.10    5.000   10.000    5.000    1.698
   686.20    5.000   10.000    5.000    1.698
   686.30    5.000   10.000    5.000    1.698
   686.40    5.000   10.000    5.000    1.698
   686.50    5.000   10.000    5.000    1.698
   686.60    5.000   10.000    5.000    1.698
   686.70    5.000   10.000    5.000    1.698
   686.80    5.000   10.000    5.000    1.698
   686.90    5.000   10.000    5.000    1.698
   687.00    5.000   10.000    5.000    1.698
   687.10    5.000   10.000    5.000    1.698
   687.20    5.000   10.000    5.000    1.698
   687.30    5.000   10.000    5.000    1.698
   687.40    5.000   10.000    5.000    1.698
   687.50    5.000   10.000    5.000    1.698
   687.60    5.000   10.000    5.000    1.698
   687.70    5.000   10.000    5.000    1.698
   687.80    5.000   10.000    5.000    1.698
   687.90    5.000   10.000    5.000    1.698
   688.00    5.000   10.000    5.000    1.698
   688.10    5.000   10.000    5.000    1.698
   688.20    5.000   10.000    5.000    1.698
   688.30    5.000   10.000    5.000    1.698
   688.40    5.000   10.000    5.000    1.698
   688.50    5.000   10.000    5.000    1.698
   688.60    5.000   10.000    5.000    1.698
   688.70    5.000   10.000    5.000    1.698
   688.80    5.000   10.000    5.000    1.698
   688.90    5.000   10.000    5.000    1.698
   689.00    5.000   10.000    5.000    1.698
   689.10    5.000   10.000    5.000    1.698
   689.20    5.000   10.000    5.000    1.698
   689.30    5.000   10.000    5.000    1.698
   689.40    5.000   10.000    5.000    1.698
   689.50    5.000   10.000    5.000    1.698
   689.60    5.000   10.000    5.000    1.698
   689.70    5.000   10.000    5.000    1.698
   689.80    5.000   10.000    5.000    1.698
   689.90    5.000   10.000    5.000    1.698
   690.00    5.000   10.000    5.000    1.698
   690.10    5.000   10.000    5.000    1.698
   690.20    5.000   10.000    5.000    1.698
   690.30    5.000   10.000    5.000    1.698
   690.40    5.000   10.000    5.000    1.698
   690.50    5.000   10.000    5.000    1.698
   690.60    5.000   10.000    5.000    1.698
   690.70    5.000   10.000    5.000    1.698
   690.80    5.000   10.000    5.000    1.698
   690.90    5.000   10.000    5.000    1.698
   691.00    5.000   10.000    5.000    1.698
   691.10    5.000   10.000    5.000    1.698
   691.20    5.000   10.000    5.000    1.698
   691.30    5.000   10.000    5.000    1.698
   691.40    5.000   10.000    5.000    1.698
   691.50    5.000   10.000    5.000    1.698
   691.60    5.000   10.000    5.000    1.698
   691.70    5.000   10.000    5.000    1.698
   691.80    5.000   10.000    5.000    1.698
   691.90    5.000   10.000    5.000    1.698
   692.00    5.000   10.000    5.000    1.698
   692.10    5.000   10.000    5.000    1.698
   692.20    5.000   10.000    5.000    1.698
   692.30    5.000   10.000    5.000    1.698
   692.40    5.000   10.000    5.000    1.698
   692.50    5.000   10.000    5.000    1.698
   692.60    5.000   10.000    5.000    1.698
   692.70    5.000   10.000    5.000    1.698
   692.80    5.000   10.000    5.000    1.698
   692.90    5.000   10.000    5.000    1.698
   693.00    5.000   10.000    5.000    1.698
   693.10    5.000   10.000    5.000    1.698
   693.20    5.000   10.000    5.000    1.698
   693.30    5.000   10.000    5.000    1.698
   693.40    5.000   10.000    5.000    1.698
   693.50    5.000   10.000    5.000    1.698
   693.60    5.000   10.000    5.000    1.698
   693.70    5.000   10.000    5.000    1.698
   693.80    5.000   10.000    5.000    1.698
   693.90    5.000   10.000    5.000    1.698
   694.00    5.000   10.000    5.000    1.698
   694.10    5.000   10.000    5.000    1.698
   694.20    5.000   10.000    5.000    1.698
   694.30    5.000   10.000    5.000    1.698
   694.40    5.000   10.000    5.000    1.698
   694.50    5.000   10.000    5.000    1.698
   694.60    5.000   10.000    5.000    1.698
   694.70    5.000   10.000    5.000    1.698
   694.80    5.000   10.000    5.000    1.698
   694.90    5.000   10.000    5.000    1.698
   695.00    5.000   10.000    5.000    1.698
   695.10    5.000   10.000    5.000    1.698
   695.20    5.000   10.000    5.000    1.698
   695.30    5.000   10.000    5.000    1.698
   695.40    5.000   10.000    5.000    1.698
